rtot,ravg,rnorm,rnorm100,len,drawdown,moneydown,maxdrawdown,maxdrawdownperiod,sharperatio,pnl,final_value,total,win_rate,won,lost,won_avg,won_avg_prcnt,lost_avg,lost_avg_prcnt,won_max_prcnt,lost_max_prcnt,ticker
1.4059542553380324,0.0002840885543216877,0.07421516480311378,7.421516480311379,227,15.905879216929367,77159.64500000002,69.78012730180522,2321,0.16014171058597512,307941.77,407941.76906,150,0.68,102,47,7705.347175490196,7.705347175490196,-8945.161358297875,-8.945161358297876,43.49365239999998,-31.356549580000014,AC
3.3094798605165736,0.000698644682397419,0.1925077705744872,19.25077705744872,33,0.5999999631603679,16521.66000000015,51.342491977484364,1447,0.29459137333410845,2637088.51,2737088.5090700006,222,0.6576576576576577,146,76,24277.21869486302,24.277218694863016,-11939.281847105269,-11.939281847105269,1779.0043633900002,-279.5657448800002,ACEN
2.64408471994142,0.0005393889677563076,0.14559713903980812,14.559713903980812,183,0.599993484451454,8493.203399999999,53.52986927134929,692,0.42499271293059554,1307056.07,1407056.0683999993,165,0.696969696969697,115,50,18422.676804347815,18.422676804347816,-16231.035282000003,-16.231035282000004,198.34851380000003,-88.7430239,AEV
-0.010959734281438214,-2.553526160633321e-06,-0.0006432815980971599,-0.06432815980971598,4192,30.203762525577687,42802.51451999991,89.24976497313837,4192,0.030717888100379044,-1089.99,98910.01048000008,186,0.6182795698924731,115,70,2042.4760165217397,2.0424760165217397,-3403.593931714285,-3.4035939317142856,21.17666376000003,-36.48547389999999,AGI
1.132680053736245,0.00022887048974262376,0.059371029288219614,5.937102928821961,333,19.73725929709711,76328.9975,78.28092729089632,3138,0.11893414664875199,210396.42,310396.41533999954,264,0.6742424242424242,178,86,4378.637586067413,4.378637586067413,-6616.291569534886,-6.616291569534885,37.683965799999996,-60.55591530000004,ALI
1.6916284735780451,0.00034326876493060983,0.09035543338666603,9.035543338666603,292,14.887861280245046,94952.3507999999,79.33140298686034,2635,0.23041863665397294,442831.34,542831.3376200002,191,0.7120418848167539,136,54,6093.938697352943,6.093938697352943,-6075.2137337037075,-6.075213733703707,153.53611578000002,-45.035876,BDO
0.642162907473026,0.00019746706871864267,0.051020609704891896,5.102060970489189,2989,91.84817589466033,2141428.3240000005,98.10795658699925,2989,0.20438957984476383,90058.72,190058.72312000007,234,0.5726495726495726,134,100,32509.32060074626,32.509320600746264,-42661.90237379998,-42.66190237379998,752.7838779999998,-1178.4602454800004,BLOOM
1.3911885009556963,0.00028116178273154737,0.07342317333289769,7.342317333289769,44,9.533861092460585,42361.20000000001,44.69055595393978,2630,0.11835885173705503,301962.45,401962.4542800001,165,0.6484848484848484,107,57,5778.313785794394,5.778313785794394,-5847.709122807015,-5.847709122807014,70.55424275999997,-18.407113259999992,BPI
4.476983264482226,0.0009132972795761375,0.25878996519489406,25.878996519489405,62,4.368392193730746,401836.4165600017,88.57653249783735,3372,0.28818479096335353,8696889.31,8796889.309960002,220,0.6909090909090909,152,68,94657.9492310526,94.6579492310526,-83692.92607588235,-83.69292607588234,2712.87176194,-433.6310687799999,DMC
1.1771035569894406,0.00023789481749988693,0.061782918793600664,6.178291879360066,4,0.5992420093280346,1956.2399999999907,71.53227878467034,3749,0.11280355489361259,224496.17,324496.1731399996,183,0.6120218579234973,112,71,3923.7576380357145,3.9237576380357146,-3027.671581971831,-3.027671581971831,62.99007279999999,-13.223701200000004,GLO
3.4605557940795935,0.000702650922655755,0.19371230160790046,19.371230160790045,28,2.4137002043282356,78739.88240000047,72.84727065977852,2706,0.5346967080424495,3083466.51,3183466.5116999997,217,0.6405529953917051,139,78,31230.346310071942,31.230346310071944,-16122.456735897433,-16.122456735897433,1329.1410256000001,-85.66164839999983,ICT
3.2561018913820248,0.0006581972693313169,0.18041457541521738,18.041457541521737,223,18.667008972269283,595545.6767999991,61.831181802331905,1210,0.46655109123323557,2494819.09,2594819.0875000027,239,0.6820083682008368,163,75,25241.405441104303,25.241405441104302,-17274.18889866667,-17.27418889866667,569.6911191999998,-323.18377799999996,JFC
0.8525688257810714,0.00017706517669388813,0.04563088873390125,4.563088873390124,437,6.052335350275324,15111.338400000066,85.43853388841816,3603,0.15887704247590578,134566.47,234566.47231999986,210,0.6571428571428571,138,72,5525.43539652174,5.52543539652174,-8721.439061111108,-8.721439061111107,28.693163199999987,-79.76032417999998,JGS
1.4424270302413298,0.0004057460000678846,0.1076581280436773,10.76581280436773,2779,54.63062813346755,509461.6844800006,87.34155977589057,2779,0.21805411603625127,323095.2,423095.2014399997,186,0.6236559139784946,116,69,19083.194814310344,19.083194814310346,-27330.42236144927,-27.33042236144927,144.33406799999995,-132.58567571999998,LTG
0.12313426611579101,2.4931011564241954e-05,0.006302391934710594,0.6302391934710594,4164,14.795063092277637,19639.41714000002,88.59773491619217,4164,-0.06142775566184439,13103.63,113103.62706000019,195,0.6,117,77,2139.904803247864,2.1399048032478643,-3306.4626197402595,-3.3064626197402593,10.856903799999992,-22.99320163999998,MBT
0.4573470270489554,9.276815964481854e-05,0.02365297361957986,2.3652973619579862,82,3.332829464015157,5447.0,79.19191268002457,3946,0.00815083832334648,57987.7,157987.70492000034,205,0.6780487804878049,139,65,3015.7685376978443,3.015768537697844,-5600.861628,-5.600861628,23.25931720000001,-36.129763200000006,MER
