strat_id,strat_name,dt,type,price,size,order_value,portfolio_value,commission,pnl
0,rsi_period14_rsi_upper70_rsi_lower30,2004-03-30,buy,2.8,35465,99302.0,106497.188,595.8119999999999,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2004-04-20,buy,2.7,37,99.9,99407.28859999999,0.5994,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2004-06-21,sell,3.45,-35502,99401.9,121748.69720000001,734.8914000000001,23080.000000000015
0,rsi_period14_rsi_upper70_rsi_lower30,2004-12-02,buy,3.2,37781,120899.20000000001,126690.452,725.3952,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2005-01-18,sell,3.45,-37781,120899.20000000001,129686.48530000001,782.0667000000001,9445.25
0,rsi_period14_rsi_upper70_rsi_lower30,2007-06-29,buy,8.4,15331,128780.40000000001,128913.80290000001,772.6824,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2007-07-02,buy,8.4,15,126.0,128913.04690000002,0.756,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2007-08-06,buy,6.6,1,6.6,101290.20730000001,0.039599999999999996,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2007-10-03,sell,7.3,-15347,128913.00000000001,111360.90870000001,672.1986,-16879.900000000016
0,rsi_period14_rsi_upper70_rsi_lower30,2008-01-23,buy,6.3,17553,110583.9,114208.00530000002,663.5033999999999,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2008-02-11,sell,7.2,-17553,110583.9,125736.81570000002,758.2896,15797.700000000006
0,rsi_period14_rsi_upper70_rsi_lower30,2008-07-04,buy,6.2,20139,124861.8,124987.64490000001,749.1708,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2008-07-07,buy,6.2,20,124.0,129018.70090000003,0.744,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2008-09-08,sell,7.6,-20159,124985.8,152290.25050000002,919.2504,28222.599999999988
0,rsi_period14_rsi_upper70_rsi_lower30,2008-10-08,buy,6.6,22913,151225.8,151382.89570000002,907.3548,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2008-10-09,buy,6.6,23,151.79999999999998,146794.78490000003,0.9108,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2009-05-26,sell,6.2,-22936,151377.59999999998,141354.36570000005,853.2192000000001,-9174.399999999967
0,rsi_period14_rsi_upper70_rsi_lower30,2011-09-28,buy,36.0,3899,140364.0,144606.13170000003,842.1840000000001,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2012-02-03,sell,43.4,-3899,140364.0,168349.48210000005,1015.2996,28852.599999999995
0,rsi_period14_rsi_upper70_rsi_lower30,2013-06-24,buy,44.5,3756,167142.0,159834.63010000004,1002.8520000000001,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2013-06-25,buy,42.5,4,170.0,150433.61010000005,1.02,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2013-12-02,sell,54.0,-3760,167312.0,201855.37010000006,1218.24,35728.00000000001
0,rsi_period14_rsi_upper70_rsi_lower30,2014-06-02,buy,54.2,3698,200431.6,204350.78050000005,1202.5896,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2014-10-03,buy,52.95,4,211.8,196769.40970000005,1.2708000000000002,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2015-01-30,sell,56.85,-3702,200643.4,209204.05750000008,1262.7522000000001,9815.300000000007
0,rsi_period14_rsi_upper70_rsi_lower30,2015-08-25,buy,53.65,3872,207732.8,201375.26070000013,1246.3968,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2015-08-26,buy,51.95,4,207.8,204668.61390000008,1.2468000000000001,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2016-03-21,sell,63.4,-3876,207940.59999999998,244279.78350000008,1474.4304,37797.80000000001
0,rsi_period14_rsi_upper70_rsi_lower30,2016-12-27,buy,66.95,3623,242559.85,245179.37440000006,1455.3591000000001,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2017-04-26,sell,77.65,-3623,242559.85,279902.5687000001,1687.9557,38766.10000000001
0,rsi_period14_rsi_upper70_rsi_lower30,2017-06-08,buy,73.9,3761,277937.9,273909.7913000001,1667.6274,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2017-06-09,buy,72.75,4,291.0,283508.7953000001,1.746,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2018-11-27,sell,53.5,-3765,278228.9,200223.23030000008,1208.565,-76801.40000000002
0,rsi_period14_rsi_upper70_rsi_lower30,2019-05-14,buy,48.6,4091,198822.6,191257.3947000001,1192.9356,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2019-05-15,buy,46.7,4,186.8,191256.2739000001,1.1208,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2019-07-16,sell,59.5,-4095,199009.4,242210.35890000008,1461.915,44643.10000000002
0,rsi_period14_rsi_upper70_rsi_lower30,2020-02-27,buy,45.4,5297,240483.8,236000.15610000008,1442.9027999999998,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2020-02-28,buy,44.5,6,267.0,226188.00410000008,1.602,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2020-06-04,sell,49.79999999999999,-5303,240750.8,262519.91770000005,1584.5364,23338.599999999984
0,rsi_period14_rsi_upper70_rsi_lower30,2021-01-29,buy,42.1,6192,260683.2,246714.21850000002,1564.0992,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2021-02-01,buy,39.8,6,238.79999999999998,252910.7857,1.4328,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2021-05-28,sell,40.0,-6198,260922.0,246464.86570000005,1487.52,-13002.000000000002
