strat_id,strat_name,dt,type,price,size,order_value,portfolio_value,commission,pnl
0,rsi_period14_rsi_upper70_rsi_lower30,2004-03-11,buy,3.05,32558,99301.9,99404.1886,595.8114,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2004-03-12,buy,3.05,33,100.64999999999999,97774.0347,0.6039,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2004-07-02,sell,3.4,-32591,99402.54999999999,110145.5783,664.8564,11406.850000000002
0,rsi_period14_rsi_upper70_rsi_lower30,2008-01-21,buy,39.0,2804,109356.0,108087.4423,656.1360000000001,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2008-01-22,buy,38.5,3,115.5,91244.7493,0.6930000000000001,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2008-10-20,buy,17.0,1,17.0,44928.1473,0.10200000000000001,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2009-03-30,sell,13.25,-2808,109488.5,36982.9113,223.236,-72282.5
0,rsi_period14_rsi_upper70_rsi_lower30,2010-02-02,buy,20.5,1791,36715.5,35867.1183,220.293,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2010-02-03,buy,20.0,2,40.0,36315.1283,0.24,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2010-03-25,sell,23.75,-1793,36755.5,42335.125799999994,255.50250000000003,5828.249999999997
0,rsi_period14_rsi_upper70_rsi_lower30,2011-03-01,buy,36.4,1154,42005.6,44910.392199999995,252.0336,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2011-04-11,sell,47.6,-1154,42005.6,54678.309799999995,329.5824,12924.800000000003
0,rsi_period14_rsi_upper70_rsi_lower30,2011-09-28,buy,45.7,1188,54291.600000000006,54590.160199999984,325.74960000000004,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2011-09-29,buy,45.9,1,45.9,53817.03479999999,0.2754,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2012-01-12,sell,57.14999999999999,-1189,54337.50000000001,67558.42669999998,407.7081,13613.84999999999
0,rsi_period14_rsi_upper70_rsi_lower30,2015-08-14,buy,103.6,647,67029.2,67220.9515,402.1752,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2015-08-17,buy,103.7,1,103.7,68062.72929999999,0.6222,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2016-08-15,sell,74.9,-648,67132.9,48266.71809999999,291.2112,-18597.69999999999
0,rsi_period14_rsi_upper70_rsi_lower30,2018-03-26,buy,103.0,465,47895.0,46584.34809999999,287.37,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2018-05-09,buy,82.9,1,82.9,37746.950699999994,0.49740000000000006,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2018-07-31,sell,88.4,-466,47977.9,40948.1843,247.16640000000004,-6783.499999999995
0,rsi_period14_rsi_upper70_rsi_lower30,2019-08-07,buy,122.9,330,40557.0,41727.842300000004,243.342,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2019-10-03,buy,115.5,1,115.5,39950.249299999996,0.6930000000000001,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2019-12-18,sell,135.0,-331,40672.5,44448.5393,268.11,4012.5000000000014
0,rsi_period14_rsi_upper70_rsi_lower30,2020-02-13,buy,121.6,362,44019.2,44836.0241,264.1152,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2020-02-17,buy,119.0,1,119.0,42153.5101,0.714,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2020-06-05,sell,105.6,-363,44138.2,38148.3133,229.99679999999998,-5805.399999999998
0,rsi_period14_rsi_upper70_rsi_lower30,2022-06-16,buy,190.0,199,37810.0,37205.0533,226.85999999999999,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2023-12-07,sell,235.0,-199,37810.0,46595.863300000005,280.59,8955.0
