strat_id,strat_name,dt,type,price,size,order_value,portfolio_value,commission,pnl
0,rsi_period14_rsi_upper70_rsi_lower30,2004-01-29,buy,3.9,25462,99301.8,99404.1892,595.8108,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2004-01-30,buy,3.8999999999999995,26,101.39999999999999,99403.5808,0.6083999999999999,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2004-04-28,sell,4.1,-25488,99403.2,103874.17599999999,627.0047999999999,5097.599999999993
0,rsi_period14_rsi_upper70_rsi_lower30,2004-07-27,buy,3.65,28260,103149.0,106929.08199999998,618.894,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2004-09-09,sell,4.1,-28260,103149.0,115277.086,695.1959999999999,12716.999999999993
0,rsi_period14_rsi_upper70_rsi_lower30,2008-01-23,buy,7.04,16260,114470.4,119793.4636,686.8224,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2008-03-11,buy,6.32,18,113.76,102882.38104000001,0.6825600000000001,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2009-04-20,sell,6.72,-16278,114584.15999999999,108737.25207999999,656.32896,-5195.999999999994
0,rsi_period14_rsi_upper70_rsi_lower30,2010-12-01,buy,8.0,13497,107976.0,119696.81607999999,647.856,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2011-09-12,sell,10.219999999999999,-13497,107976.0,137225.10003999996,827.6360400000001,29963.340000000007
0,rsi_period14_rsi_upper70_rsi_lower30,2012-05-15,buy,12.4,10989,136263.6,136737.18843999994,817.5816,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2012-10-19,sell,14.759999999999998,-10989,136263.6,161368.37259999997,973.18584,25934.039999999994
0,rsi_period14_rsi_upper70_rsi_lower30,2013-06-05,buy,17.6,9104,160230.40000000002,157675.79019999996,961.3824000000001,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2013-06-06,buy,17.3,10,173.0,156763.35219999994,1.038,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2013-10-29,sell,19.58,-9114,160403.4,177383.9594799999,1070.71272,18048.719999999976
0,rsi_period14_rsi_upper70_rsi_lower30,2013-12-19,buy,14.7,11982,176135.4,178963.18707999992,1056.8123999999998,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2013-12-23,buy,14.5,13,188.5,173929.61607999992,1.131,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2014-04-22,sell,16.62,-11995,176323.9,198162.87467999995,1196.1414,23033.000000000015
0,rsi_period14_rsi_upper70_rsi_lower30,2014-12-12,buy,15.74,12502,196781.48,202483.06579999992,1180.68888,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2015-01-20,sell,18.78,-12502,196781.48,233579.54043999995,1408.7253600000001,38006.08000000001
0,rsi_period14_rsi_upper70_rsi_lower30,2015-08-25,buy,18.7,12403,231936.09999999998,233428.22384,1391.6166,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2015-08-26,buy,18.8,13,244.4,233426.75744,1.4664000000000001,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2015-09-21,sell,22.35,-12416,232180.5,275838.57184,1664.9856,45317.10000000003
0,rsi_period14_rsi_upper70_rsi_lower30,2018-06-22,buy,32.9,8325,273892.5,277108.96684,1643.355,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2018-12-05,sell,37.4,-8325,273892.5,309789.58684,1868.13,37462.5
0,rsi_period14_rsi_upper70_rsi_lower30,2020-03-10,buy,36.1,8521,307608.10000000003,302831.33823999995,1845.6486,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2020-03-11,buy,35.5,9,319.5,296858.42124,1.917,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2020-10-22,sell,32.45,-8530,307927.60000000003,275152.13023999997,1660.7910000000002,-31129.10000000004
0,rsi_period14_rsi_upper70_rsi_lower30,2021-07-22,buy,33.5,8156,273226.0,277590.77423999994,1639.356,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2021-07-27,buy,32.6,8,260.8,277192.20944,1.5648000000000002,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2023-11-29,sell,33.95,-8164,273486.8,275529.20264,1663.0068,3681.000000000027
0,rsi_period14_rsi_upper70_rsi_lower30,2024-04-18,buy,28.25,9685,273601.25,271950.59514,1641.6075,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2024-04-19,buy,28.05,10,280.5,264677.66214,1.683,0.0
0,rsi_period14_rsi_upper70_rsi_lower30,2024-07-23,sell,30.65,-9695,273881.75,295373.00164,1782.9105,23270.0
0,rsi_period14_rsi_upper70_rsi_lower30,2024-11-15,buy,26.099999999999998,11238,293311.8,303727.33084,1759.8708,0.0
