strat_id,strat_name,dt,type,price,size,order_value,portfolio_value,commission,pnl
0,period20_devfactor2,2004-12-07,buy,2.0,49652,99304.0,117278.89600000001,595.8240000000001,0.0
0,period20_devfactor2,2004-12-14,sell,2.5,-49652,99304.0,123485.39600000001,744.7800000000001,24826.0
0,period20_devfactor2,2006-02-21,buy,2.73,44918,122626.14,122749.63916,735.7568399999999,0.0
0,period20_devfactor2,2006-02-24,buy,2.73,44,120.12,122748.91844000001,0.72072,0.0
0,period20_devfactor2,2006-03-21,buy,2.59,1,2.59,118702.37290000002,0.01554,0.0
0,period20_devfactor2,2006-04-28,sell,3.27,-44963,122748.84999999999,146146.88884000003,882.17406,24280.160000000003
0,period20_devfactor2,2006-10-26,buy,1.8199999999999998,79741,145128.62,217840.42712000004,870.7717200000001,0.0
0,period20_devfactor2,2006-11-27,sell,3.6399999999999997,-79741,145128.62,288663.19368,1741.5434400000001,145128.62
0,period20_devfactor2,2007-11-22,buy,4.18,68577,286651.86,399409.56252000004,1719.9111599999999,0.0
0,period20_devfactor2,2008-01-18,buy,3.64,79,287.56,236865.33716000005,1.7253600000000002,0.0
0,period20_devfactor2,2008-10-29,buy,2.0,1,2.0,143493.2551600001,0.012,0.0
0,period20_devfactor2,2010-09-23,sell,3.35,-68657,286941.42,228621.06946000003,1380.0057000000002,-56940.469999999994
0,period20_devfactor2,2011-03-09,buy,3.0,75676,227028.0,234826.50146000003,1362.168,0.0
0,period20_devfactor2,2011-03-15,buy,2.86,80,228.79999999999998,215905.32866000003,1.3727999999999998,0.0
0,period20_devfactor2,2011-04-06,sell,3.5,-75756,227256.8,263555.85266000003,1590.876,37889.200000000004
0,period20_devfactor2,2011-08-19,buy,4.4,59482,261720.80000000002,267933.72786000004,1570.3248,0.0
0,period20_devfactor2,2011-08-22,buy,4.5,58,261.0,273886.16186,1.566,0.0
0,period20_devfactor2,2012-05-22,sell,3.9,-59540,261981.80000000002,230814.92586000002,1393.236,-29775.80000000001
0,period20_devfactor2,2012-10-30,buy,11.5,19931,229206.5,227446.58686,1375.239,0.0
0,period20_devfactor2,2012-10-31,buy,11.4,20,228.0,229440.31886000003,1.3679999999999999,0.0
0,period20_devfactor2,2012-11-14,sell,12.18,-19951,229434.5,241548.97978000002,1458.01908,13568.679999999982
0,period20_devfactor2,2013-03-13,buy,15.1,15885,239863.5,241062.89878000002,1439.181,0.0
0,period20_devfactor2,2013-03-15,buy,15.0,16,240.0,238519.85878,1.44,0.0
