strat_id,strat_name,dt,type,price,size,order_value,portfolio_value,commission,pnl
0,period20_devfactor2,2004-02-04,buy,3.1,32033,99302.3,102607.4862,595.8138,0.0
0,period20_devfactor2,2004-03-04,buy,3.0,33,99.0,97803.59219999998,0.5940000000000001,0.0
0,period20_devfactor2,2004-04-26,sell,3.05,-32066,99401.3,97216.7844,586.8078,-1600.0000000000052
0,period20_devfactor2,2004-07-19,buy,3.3,29254,96538.2,96637.5552,579.2292,0.0
0,period20_devfactor2,2004-08-02,buy,3.15,31,97.64999999999999,89320.3693,0.5859,0.0
0,period20_devfactor2,2004-09-08,sell,3.35,-29285,96635.84999999999,97517.2408,588.6285,1468.900000000007
0,period20_devfactor2,2004-11-17,buy,3.3,29345,96838.5,96936.2098,581.031,0.0
0,period20_devfactor2,2005-01-14,sell,3.3,-29345,96838.5,96355.1788,581.031,0.0
0,period20_devfactor2,2005-03-30,buy,4.3,22252,95683.59999999999,100231.47720000001,574.1016,0.0
0,period20_devfactor2,2005-04-20,buy,4.2,23,96.60000000000001,96896.54759999999,0.5796000000000001,0.0
0,period20_devfactor2,2005-06-03,sell,5.2,-22275,95780.19999999998,115135.31760000001,694.98,20049.800000000017
0,period20_devfactor2,2005-07-05,buy,4.6,24855,114332.99999999999,115692.06960000003,685.9979999999999,0.0
0,period20_devfactor2,2005-07-29,sell,5.1,-24855,114332.99999999999,126116.25660000001,760.5629999999999,12427.5
0,period20_devfactor2,2005-12-02,buy,4.8,26091,125236.79999999999,127973.93580000002,751.4208,0.0
0,period20_devfactor2,2005-12-23,sell,4.95,-26091,125236.79999999999,128503.5831,774.9027,3913.650000000009
0,period20_devfactor2,2006-01-26,buy,4.75,26865,127608.75,127737.9306,765.6525,0.0
0,period20_devfactor2,2006-01-27,buy,4.75,27,128.25,127737.1611,0.7695000000000001,0.0
0,period20_devfactor2,2006-02-10,sell,5.0,-26892,127737.0,133653.4011,806.76,6723.0
0,period20_devfactor2,2006-08-08,buy,5.0,26544,132720.0,132857.08109999998,796.32,0.0
0,period20_devfactor2,2006-08-09,buy,5.0,27,135.0,135513.37109999996,0.81,0.0
0,period20_devfactor2,2006-09-05,sell,5.099999999999999,-26571,132855.0,134700.29849999995,813.0726000000001,2657.0999999999904
0,period20_devfactor2,2007-06-28,buy,8.5,15736,133756.0,132324.16249999995,802.536,0.0
0,period20_devfactor2,2007-06-29,buy,8.4,16,134.4,132323.35609999998,0.8064,0.0
0,period20_devfactor2,2007-07-06,sell,9.1,-15752,133890.4,142489.69689999998,860.0591999999999,9452.800000000005
0,period20_devfactor2,2007-07-18,buy,8.2,17255,141491.0,143366.25089999998,848.9459999999999,0.0
0,period20_devfactor2,2007-07-30,buy,7.4,20,148.0,126108.3629,0.888,0.0
0,period20_devfactor2,2007-09-20,sell,6.8,-17275,141638.99999999997,116766.04289999996,704.82,-24168.99999999999
0,period20_devfactor2,2007-11-09,buy,6.8,17052,115953.59999999999,116070.32129999995,695.7216,0.0
0,period20_devfactor2,2007-11-12,buy,6.8,17,115.6,116069.62769999997,0.6936,0.0
0,period20_devfactor2,2007-12-07,sell,7.0,-17069,116069.2,118766.52969999997,716.898,3413.800000000003
0,period20_devfactor2,2008-01-18,buy,6.7,17603,117940.1,116298.58909999995,707.6406000000001,0.0
0,period20_devfactor2,2008-01-21,buy,6.6,17,112.19999999999999,116297.91589999996,0.6732,0.0
0,period20_devfactor2,2008-02-11,sell,7.2,-17620,118052.3,126108.73189999997,761.184,8811.699999999997
0,period20_devfactor2,2008-03-18,buy,6.5,19266,125229.0,127283.95789999996,751.374,0.0
0,period20_devfactor2,2008-04-01,buy,6.4,19,121.60000000000001,129215.52829999998,0.7296,0.0
0,period20_devfactor2,2008-05-19,sell,7.0,-19285,125350.6,134191.05829999998,809.97,9644.399999999994
0,period20_devfactor2,2008-06-13,buy,6.8,19596,133252.8,135351.14149999997,799.5168,0.0
0,period20_devfactor2,2008-07-02,buy,6.5,21,136.5,125550.22249999999,0.819,0.0
0,period20_devfactor2,2008-08-06,sell,7.099999999999999,-19617,133389.3,138446.43829999998,835.6841999999999,5891.399999999999
0,period20_devfactor2,2008-09-19,buy,6.9,19925,137482.5,139614.0433,824.895,0.0
0,period20_devfactor2,2008-10-08,buy,6.6,20,132.0,131643.25129999997,0.7919999999999999,0.0
0,period20_devfactor2,2008-10-13,buy,5.9,1,5.9,107708.7159,0.0354,0.0
0,period20_devfactor2,2008-12-12,sell,5.8,-19946,137620.4,114992.99509999999,694.1208,-21933.59999999999
0,period20_devfactor2,2009-09-22,buy,7.0,16313,114191.0,114307.84909999999,685.146,0.0
0,period20_devfactor2,2009-10-02,sell,7.5,-16313,114191.0,121730.26409999999,734.085,8156.5
0,period20_devfactor2,2011-01-12,buy,36.1,3348,120862.8,118661.48729999998,725.1768000000001,0.0
0,period20_devfactor2,2011-01-13,buy,35.4,3,106.19999999999999,120671.45009999999,0.6372000000000001,0.0
0,period20_devfactor2,2011-02-02,buy,34.3,1,34.3,117153.3443,0.20579999999999998,0.0
0,period20_devfactor2,2011-03-01,sell,47.0,-3352,121003.3,156599.68029999998,945.2640000000001,36540.7
0,period20_devfactor2,2011-04-19,buy,39.4,3946,155472.4,159415.5459,932.8344000000001,0.0
0,period20_devfactor2,2011-04-29,buy,39.45,4,157.8,156653.1991,0.9468000000000001,0.0
0,period20_devfactor2,2011-06-01,sell,41.3,-3950,155630.19999999998,162191.8891,978.81,7504.800000000008
0,period20_devfactor2,2011-07-27,buy,40.95,3933,161056.35,164175.301,966.3381,0.0
0,period20_devfactor2,2011-08-04,buy,40.8,4,163.2,159847.2218,0.9792,0.0
0,period20_devfactor2,2012-01-11,sell,41.25,-3937,161219.55000000002,161431.8643,974.4075,1181.6999999999825
0,period20_devfactor2,2012-06-05,buy,47.85,3350,160297.5,164155.07929999998,961.7850000000001,0.0
0,period20_devfactor2,2012-06-18,buy,45.0,3,135.0,160142.51929999999,0.81,0.0
0,period20_devfactor2,2012-11-07,sell,49.35000000000001,-3353,160432.5,164514.496,992.8233000000001,5038.050000000006
0,period20_devfactor2,2013-03-15,buy,57.2,2856,163363.2,163819.91679999998,980.1792,0.0
0,period20_devfactor2,2013-03-19,buy,56.7,2,113.4,161534.0364,0.6804,0.0
0,period20_devfactor2,2013-03-20,buy,56.5,1,56.5,156673.3974,0.339,0.0
0,period20_devfactor2,2013-04-23,sell,58.2,-2859,163533.1,165395.63460000002,998.3628,2860.7000000000107
0,period20_devfactor2,2013-05-28,buy,54.3,3024,164203.19999999998,162898.41540000003,985.2192,0.0
0,period20_devfactor2,2013-05-29,buy,53.79999999999999,3,161.39999999999998,171070.34700000004,0.9684,0.0
0,period20_devfactor2,2013-06-24,buy,44.5,1,44.5,128690.08000000003,0.267,0.0
0,period20_devfactor2,2013-10-21,sell,50.5,-3028,164409.09999999998,151996.59600000005,917.4839999999999,-11495.099999999979
0,period20_devfactor2,2014-01-13,buy,51.5,2930,150895.0,153581.72600000005,905.3700000000001,0.0
0,period20_devfactor2,2014-02-05,buy,50.1,3,150.3,148308.17420000004,0.9018000000000002,0.0
0,period20_devfactor2,2014-03-07,sell,61.0,-2933,151045.3,177884.54620000004,1073.4779999999998,27867.7
0,period20_devfactor2,2014-03-24,buy,55.55,3179,176593.44999999998,181275.58550000007,1059.5607,0.0
0,period20_devfactor2,2014-06-02,buy,54.2,4,216.8,175715.03470000008,1.3008000000000002,0.0
0,period20_devfactor2,2014-08-12,sell,56.8,-3183,176810.24999999997,179723.06830000007,1084.7664,3984.1500000000256
0,period20_devfactor2,2014-09-01,buy,54.75,3259,178430.25,179467.23680000007,1070.5815,0.0
0,period20_devfactor2,2014-09-02,buy,55.0,4,220.0,182402.61680000005,1.32,0.0
0,period20_devfactor2,2015-02-03,sell,57.8,-3263,178650.25,187470.70840000006,1131.6083999999998,9951.149999999983
0,period20_devfactor2,2015-03-20,buy,56.0,3324,186144.0,185522.84440000006,1116.864,0.0
0,period20_devfactor2,2015-03-23,buy,55.75,3,167.25,187684.39090000006,1.0035,0.0
0,period20_devfactor2,2015-06-25,sell,58.29999999999999,-3327,186311.25,192841.90630000006,1163.7846,7652.849999999994
0,period20_devfactor2,2015-08-25,buy,53.65,3569,191476.85,185625.74520000006,1148.8611,0.0
0,period20_devfactor2,2015-08-26,buy,51.95,4,207.8,188661.54840000006,1.2468000000000001,0.0
0,period20_devfactor2,2016-03-03,sell,59.0,-3573,191684.65,209549.30640000006,1264.8419999999999,19122.349999999995
0,period20_devfactor2,2016-08-04,buy,74.95,2776,208061.2,209827.73920000004,1248.3672,0.0
0,period20_devfactor2,2016-09-02,buy,74.5,3,223.5,207884.09820000004,1.3410000000000002,0.0
0,period20_devfactor2,2016-09-16,sell,78.0,-2779,208284.7,215476.32620000007,1300.572,8477.299999999987
0,period20_devfactor2,2016-11-14,buy,72.55,2949,213949.94999999998,213160.4765000001,1283.6997,0.0
0,period20_devfactor2,2016-11-15,buy,72.2,3,216.60000000000002,217291.97690000007,1.2996000000000003,0.0
0,period20_devfactor2,2017-03-17,sell,74.45,-2952,214166.55,218482.5185000001,1318.6584,5609.850000000016
0,period20_devfactor2,2017-06-08,buy,73.9,2935,216896.50000000003,213805.88950000008,1301.3790000000001,0.0
0,period20_devfactor2,2017-06-09,buy,72.75,3,218.25,221296.48000000007,1.3095,0.0
0,period20_devfactor2,2017-10-03,sell,75.0,-2938,217114.75000000003,219092.98000000007,1322.1,3235.249999999984
0,period20_devfactor2,2017-11-06,buy,72.0,3021,217512.0,224434.10800000007,1305.0720000000001,0.0
0,period20_devfactor2,2017-11-14,buy,72.1,3,216.29999999999998,217786.31020000007,1.2978,0.0
0,period20_devfactor2,2018-01-03,sell,74.0,-3024,217728.3,222491.65420000008,1342.6560000000002,6047.700000000004
0,period20_devfactor2,2018-02-07,buy,71.95,3070,220886.5,223929.33520000006,1325.3190000000002,0.0
0,period20_devfactor2,2018-02-12,buy,71.3,3,213.89999999999998,221320.65180000008,1.2834,0.0
0,period20_devfactor2,2018-05-04,buy,63.0,1,63.0,191204.0738000001,0.378,0.0
0,period20_devfactor2,2018-07-31,sell,57.75,-3074,221163.40000000002,176459.63280000008,1065.1409999999998,-43639.900000000016
0,period20_devfactor2,2018-08-29,buy,54.0,3245,175230.0,170540.75280000007,1051.3799999999999,0.0
0,period20_devfactor2,2018-08-30,buy,52.5,3,157.5,173138.20780000006,0.9450000000000001,0.0
0,period20_devfactor2,2018-11-22,sell,49.5,-3248,175387.5,159831.15180000008,964.656,-14611.499999999989
0,period20_devfactor2,2019-03-01,buy,61.0,2601,158661.0,156278.1858000001,951.966,0.0
0,period20_devfactor2,2019-03-04,buy,60.0,3,180.0,155756.30580000006,1.08,0.0
0,period20_devfactor2,2019-07-16,sell,59.5,-2604,158841.0,154045.47780000008,929.628,-3903.0
0,period20_devfactor2,2019-08-01,buy,53.0,2886,152958.0,151684.7298000001,917.7479999999999,0.0
0,period20_devfactor2,2019-08-02,buy,52.5,3,157.5,151972.68480000008,0.9450000000000001,0.0
0,period20_devfactor2,2019-09-02,sell,53.9,-2889,153115.5,154794.0822000001,934.3026,2601.6000000000063
0,period20_devfactor2,2019-10-11,buy,51.9,2961,153675.9,157721.3268000001,922.0554000000001,0.0
0,period20_devfactor2,2019-11-05,sell,56.55,-2961,153675.9,166636.00950000007,1004.6673000000001,13768.649999999996
0,period20_devfactor2,2019-11-15,buy,52.8,3134,165475.19999999998,166269.9583000001,992.8512000000001,0.0
0,period20_devfactor2,2019-11-19,buy,51.20000000000001,3,153.60000000000002,160627.8367000001,0.9216000000000002,0.0
0,period20_devfactor2,2020-01-20,sell,54.0,-3137,165628.8,168395.04870000007,1016.3879999999999,3769.2000000000025
0,period20_devfactor2,2020-02-03,buy,49.3,3391,167176.3,169087.49090000006,1003.0577999999999,0.0
0,period20_devfactor2,2020-02-27,buy,45.4,4,181.6,151110.5013000001,1.0896,0.0
0,period20_devfactor2,2020-03-20,buy,32.0,1,32.0,105107.00930000008,0.192,0.0
0,period20_devfactor2,2020-06-02,sell,45.0,-3396,167389.9,151903.88930000007,916.9200000000001,-14569.899999999996
0,period20_devfactor2,2020-08-04,buy,45.60000000000001,3308,150844.80000000002,150171.82050000006,905.0688,0.0
0,period20_devfactor2,2020-08-05,buy,45.35,3,136.05,151660.95420000004,0.8163000000000001,0.0
0,period20_devfactor2,2020-11-09,sell,47.6,-3311,150980.85,156675.13260000004,945.6216000000001,6622.750000000008
0,period20_devfactor2,2021-01-19,buy,45.5,3419,155564.5,153519.39560000005,933.387,0.0
0,period20_devfactor2,2021-01-20,buy,44.85,3,134.55,152320.88830000005,0.8073000000000001,0.0
0,period20_devfactor2,2021-02-01,buy,39.8,1,39.8,139660.24950000003,0.23879999999999998,0.0
0,period20_devfactor2,2021-05-28,sell,40.0,-3423,155738.84999999998,136100.32950000005,821.52,-18818.849999999984
0,period20_devfactor2,2021-07-12,buy,41.5,3256,135124.0,136103.58550000004,810.744,0.0
0,period20_devfactor2,2021-07-15,buy,41.3,3,123.89999999999999,130400.94210000003,0.7434000000000001,0.0
0,period20_devfactor2,2021-07-16,buy,40.0,1,40.0,132356.70210000005,0.24,0.0
0,period20_devfactor2,2021-09-01,sell,43.05,-3260,135287.9,139501.64410000006,842.0579999999999,5055.099999999998
0,period20_devfactor2,2021-12-01,buy,49.1,2821,138511.1,136977.97750000007,831.0666000000001,0.0
0,period20_devfactor2,2021-12-02,buy,48.5,3,145.5,142060.30450000003,0.8730000000000001,0.0
0,period20_devfactor2,2021-12-07,sell,53.2,-2824,138656.6,149348.48370000007,901.4208,11580.2
0,period20_devfactor2,2022-02-14,buy,57.5,2579,148292.5,149877.17870000005,889.755,0.0
0,period20_devfactor2,2022-03-21,buy,56.75,2,113.5,148459.54770000008,0.681,0.0
0,period20_devfactor2,2022-05-02,buy,50.6,1,50.6,130908.54410000009,0.30360000000000004,0.0
0,period20_devfactor2,2022-07-28,sell,55.0,-2582,148456.6,141159.08410000007,852.0600000000001,-6446.599999999998
0,period20_devfactor2,2022-10-03,buy,53.65,2612,140133.8,136008.48130000007,840.8028,0.0
0,period20_devfactor2,2022-10-04,buy,52.0,3,156.0,145944.54530000009,0.9360000000000002,0.0
0,period20_devfactor2,2022-12-01,sell,60.0,-2615,140289.8,155986.1453000001,941.4,16610.200000000008
0,period20_devfactor2,2023-02-01,buy,56.849999999999994,2724,154859.4,161322.1889000001,929.1564000000001,0.0
0,period20_devfactor2,2023-02-09,buy,56.5,3,169.5,155329.7219000001,1.0170000000000001,0.0
0,period20_devfactor2,2023-05-03,sell,56.0,-2727,155028.9,151822.7999000001,916.2720000000002,-2316.9000000000037
0,period20_devfactor2,2023-06-02,buy,52.4,2877,150754.8,158254.6211000001,904.5288,0.0
0,period20_devfactor2,2023-06-19,sell,57.449999999999996,-2877,150754.8,164455.41920000012,991.7019,14528.850000000013
0,period20_devfactor2,2023-06-22,buy,52.0,3140,163280.0,169284.73920000013,979.68,0.0
0,period20_devfactor2,2023-08-03,buy,52.04999999999999,3,156.14999999999998,165989.05230000013,0.9369000000000001,0.0
0,period20_devfactor2,2023-09-29,sell,50.14999999999999,-3143,163436.15,156714.37360000014,945.7287,-5814.699999999991
0,period20_devfactor2,2023-10-25,buy,47.3,3290,155617.0,156109.67160000015,933.702,0.0
0,period20_devfactor2,2023-10-26,buy,47.4,3,142.2,155779.51840000012,0.8532000000000001,0.0
0,period20_devfactor2,2023-12-15,sell,50.0,-3293,155759.2,163682.71840000013,987.9,8890.79999999998
0,period20_devfactor2,2024-01-02,buy,44.6,3644,162522.4,182020.78400000013,975.1344,0.0
0,period20_devfactor2,2024-02-05,buy,47.5,3,142.5,173274.32900000014,0.8550000000000001,0.0
0,period20_devfactor2,2024-02-29,sell,50.35,-3647,162664.9,182566.52030000015,1101.7587,20961.550000000007
0,period20_devfactor2,2024-04-05,buy,44.4,4083,181285.19999999998,174333.55910000016,1087.7112,0.0
0,period20_devfactor2,2024-04-08,buy,42.65,4,170.6,175354.28550000014,1.0236,0.0
