strat_id,strat_name,dt,type,price,size,order_value,portfolio_value,commission,pnl
0,period20_devfactor2,2004-02-04,buy,3.78,26270,99300.59999999999,99404.1964,595.8036,0.0
0,period20_devfactor2,2004-03-10,buy,3.65,28,102.2,97566.3632,0.6132000000000001,0.0
0,period20_devfactor2,2004-04-28,sell,4.1,-26298,99402.79999999999,107175.65239999999,646.9308,8419.000000000002
0,period20_devfactor2,2004-07-20,buy,3.71,28687,106428.77,106537.07977999999,638.57262,0.0
0,period20_devfactor2,2004-07-21,buy,3.71,28,103.88,106536.45649999999,0.6232800000000001,0.0
0,period20_devfactor2,2004-08-19,buy,3.58,1,3.58,104813.60501999999,0.021480000000000003,0.0
0,period20_devfactor2,2004-09-09,sell,4.1,-28716,106536.23000000001,117029.39141999999,706.4135999999999,11199.369999999979
0,period20_devfactor2,2005-02-22,buy,5.18,22435,116213.29999999999,117902.56162,697.2798,0.0
0,period20_devfactor2,2005-03-04,sell,5.63,-22435,116213.29999999999,125670.00731999998,757.8543000000001,10095.750000000004
0,period20_devfactor2,2005-03-22,buy,4.93,25313,124793.09,128211.93877999997,748.75854,0.0
0,period20_devfactor2,2005-05-20,sell,4.86,-25313,124793.09,122411.21169999999,738.1270800000001,-1771.9099999999846
0,period20_devfactor2,2005-07-04,buy,4.74,25645,121557.3,118348.01789999999,729.3438000000001,0.0
0,period20_devfactor2,2005-07-05,buy,4.61,26,119.86000000000001,119887.55873999998,0.71916,0.0
0,period20_devfactor2,2005-08-15,sell,4.86,-25671,121677.16,124016.48238,748.5663600000001,3083.900000000005
0,period20_devfactor2,2006-03-09,buy,4.93,24980,123151.4,121528.97398000001,738.9083999999999,0.0
0,period20_devfactor2,2006-03-10,buy,4.86,25,121.50000000000001,123278.59498,0.729,0.0
0,period20_devfactor2,2006-05-04,sell,5.18,-25005,123272.9,128752.68957999999,777.1554,6252.999999999996
0,period20_devfactor2,2006-06-09,buy,4.74,26974,127856.76000000001,127985.54901999999,767.14056,0.0
0,period20_devfactor2,2006-06-14,buy,4.54,28,127.12,119349.74629999998,0.7627200000000001,0.0
0,period20_devfactor2,2006-08-01,sell,5.25,-27002,127983.88000000002,140910.84329999998,850.563,13776.619999999986
0,period20_devfactor2,2007-03-01,buy,7.04,19876,139927.04,149611.76105999996,839.56224,0.0
0,period20_devfactor2,2007-03-06,buy,7.040000000000001,20,140.8,140070.43625999996,0.8448,0.0
0,period20_devfactor2,2007-04-10,sell,7.68,-19896,140067.84,151887.06857999996,916.80768,12733.439999999993
0,period20_devfactor2,2007-07-30,buy,9.6,15711,150825.6,144697.71497999993,904.9536,0.0
0,period20_devfactor2,2007-07-31,buy,9.2,16,147.2,144696.83177999995,0.8832,0.0
0,period20_devfactor2,2007-10-16,sell,10.2,-15727,150972.80000000002,159461.33937999996,962.4924,9442.599999999964
0,period20_devfactor2,2007-11-12,buy,8.8,17994,158347.2,154912.45617999995,950.0832,0.0
0,period20_devfactor2,2007-11-13,buy,8.6,18,154.79999999999998,151309.12737999996,0.9288,0.0
