strat_id,strat_name,dt,type,price,size,order_value,portfolio_value,commission,pnl
0,period20_devfactor2,2004-03-25,buy,0.04,2482606,99304.24,99404.17456,595.8254400000001,0.0
0,period20_devfactor2,2004-04-02,buy,0.04,2480,99.2,99403.57936,0.5952000000000001,0.0
0,period20_devfactor2,2004-04-05,buy,0.04,3,0.12,124254.46864,0.00072,0.0
0,period20_devfactor2,2004-06-01,sell,0.06,-2485089,99403.56,148210.7266,894.63204,49701.77999999999
0,period20_devfactor2,2004-12-28,buy,0.74,198891,147179.34,145338.74055999998,883.07604,0.0
0,period20_devfactor2,2004-12-29,buy,0.73,201,146.73,151310.62018,0.8803799999999999,0.0
0,period20_devfactor2,2005-01-12,sell,0.7899999999999999,-199092,147326.07,156339.68409999998,943.6960800000002,9956.609999999999
0,period20_devfactor2,2005-03-21,buy,0.6999999999999998,221788,155251.59999999998,162061.8145,931.5096,0.0
0,period20_devfactor2,2005-03-30,buy,0.68,228,155.04000000000002,148751.32426,0.9302400000000002,0.0
0,period20_devfactor2,2005-04-28,buy,0.49,1,0.49,111008.61132000001,0.00294,0.0
0,period20_devfactor2,2005-06-07,sell,0.59,-222017,155407.12999999998,130204.20114,785.94018,-24417.09999999998
0,period20_devfactor2,2005-07-05,buy,0.44,293859,129297.96,132367.00338,775.78776,0.0
0,period20_devfactor2,2005-07-06,buy,0.45,287,129.15,132366.22848000002,0.7749,0.0
0,period20_devfactor2,2005-07-28,sell,0.53,-294146,129427.11,154962.5242,935.38428,26470.270000000008
0,period20_devfactor2,2005-09-07,buy,0.58,265317,153883.86,159345.56104,923.3031599999999,0.0
0,period20_devfactor2,2005-09-22,sell,0.63,-265317,153883.86,166302.17278000002,1002.89826,13265.850000000011
0,period20_devfactor2,2005-12-15,buy,0.6,275241,165144.6,165311.30518000002,990.8676,0.0
0,period20_devfactor2,2006-01-10,sell,0.65,-275241,165144.6,177999.91528000004,1073.4399,13762.050000000012
0,period20_devfactor2,2006-02-14,buy,0.61,289772,176760.91999999998,179837.06976000004,1060.56552,0.0
0,period20_devfactor2,2006-02-22,buy,0.6,295,177.0,174040.56776000003,1.062,0.0
0,period20_devfactor2,2006-03-30,sell,0.64,-290067,176937.91999999998,184529.39048000006,1113.85728,8704.96000000001
0,period20_devfactor2,2006-06-21,buy,0.7,261779,183245.3,186047.70868000007,1099.4717999999998,0.0
0,period20_devfactor2,2006-07-05,sell,0.79,-261779,183245.3,205749.19622000007,1240.83246,23560.110000000022
0,period20_devfactor2,2006-09-04,buy,0.76,268839,204317.64,204523.29038000008,1225.9058400000001,0.0
0,period20_devfactor2,2006-09-05,buy,0.76,268,203.68,191066.71830000007,1.22208,0.0
0,period20_devfactor2,2006-09-06,buy,0.71,1,0.71,188375.63404000003,0.00426,0.0
0,period20_devfactor2,2006-10-09,sell,0.83,-269108,204522.03,222019.51620000004,1340.15784,18837.609999999986
0,period20_devfactor2,2007-03-01,buy,1.3,169596,220474.80000000002,244440.1074,1322.8488,0.0
0,period20_devfactor2,2007-03-06,buy,1.28,172,220.16,210512.70644000004,1.3209600000000001,0.0
0,period20_devfactor2,2007-05-03,sell,1.48,-169768,220694.96000000002,249749.48660000003,1507.5398400000001,30561.679999999982
0,period20_devfactor2,2007-07-31,buy,1.8,137784,248011.2,248261.41940000004,1488.0672000000002,0.0
0,period20_devfactor2,2007-08-03,buy,1.7,146,248.2,228964.3302,1.4891999999999999,0.0
0,period20_devfactor2,2007-09-25,sell,1.72,-137930,248259.40000000002,235816.6926,1423.4376,-11019.800000000014
0,period20_devfactor2,2007-12-19,buy,1.82,128668,234175.76,239558.35804000002,1405.05456,0.0
0,period20_devfactor2,2008-01-18,buy,1.8,130,234.0,226684.95404,1.4040000000000001,0.0
0,period20_devfactor2,2008-12-17,sell,0.53,-128798,234409.76,67853.8364,409.57764000000003,-166146.82
0,period20_devfactor2,2009-06-23,buy,1.26,53477,67381.02,64240.93028,404.28612000000004,0.0
0,period20_devfactor2,2009-06-24,buy,1.2,56,67.2,67452.50708,0.4032,0.0
0,period20_devfactor2,2009-07-16,sell,1.42,-53533,67448.22,75561.68591999999,456.10115999999994,8568.639999999996
0,period20_devfactor2,2010-01-26,buy,1.8,41686,75034.8,75945.19712,450.20880000000005,0.0
0,period20_devfactor2,2010-01-27,buy,1.82,41,74.62,73441.12939999999,0.44772,0.0
