strat_id,strat_name,dt,type,price,size,order_value,portfolio_value,commission,pnl
0,period20_devfactor2,2005-02-23,buy,8.09,12274,99296.66,105786.70004,595.7799600000001,0.0
0,period20_devfactor2,2005-03-04,sell,9.13,-12274,99296.66,111496.81032,672.3697200000001,12764.960000000012
0,period20_devfactor2,2006-05-24,buy,19.5,5678,110721.0,109412.98432,664.3259999999999,0.0
0,period20_devfactor2,2006-05-25,buy,19.25,5,96.25,106570.90682,0.5775,0.0
0,period20_devfactor2,2006-07-14,sell,20.0,-5683,110817.25,112992.69682,681.96,2842.750000000001
0,period20_devfactor2,2006-08-17,buy,18.5,6065,112202.5,112319.48182,673.215,0.0
0,period20_devfactor2,2006-08-22,buy,18.25,6,109.5,109284.82482,0.657,0.0
0,period20_devfactor2,2006-09-19,sell,18.25,-6071,112312.00000000001,110137.80032,664.7745,-1516.2500000000084
0,period20_devfactor2,2006-12-20,buy,19.0,5756,109364.0,109481.61632,656.184,0.0
0,period20_devfactor2,2006-12-21,buy,19.0,6,114.0,108040.43231999999,0.684,0.0
0,period20_devfactor2,2007-02-22,sell,20.25,-5762,109478.0,115983.34932,700.0830000000001,7202.5
0,period20_devfactor2,2007-04-26,buy,16.5,6980,115170.0,115292.32931999999,691.0200000000001,0.0
0,period20_devfactor2,2007-04-27,buy,16.5,7,115.5,111798.13631999999,0.6930000000000001,0.0
0,period20_devfactor2,2007-06-08,sell,17.0,-6987,115285.5,118072.46231999999,712.6740000000001,3493.5
0,period20_devfactor2,2007-07-30,buy,16.75,7000,117250.0,113868.96231999999,703.5,0.0
0,period20_devfactor2,2007-07-31,buy,16.25,7,113.75,113868.27982,0.6825,0.0
0,period20_devfactor2,2008-08-06,sell,11.25,-7007,117363.75,78360.30731999999,472.9725,-38535.0
0,period20_devfactor2,2008-09-11,buy,10.25,7591,77807.75,77893.46082,466.8465,0.0
0,period20_devfactor2,2008-09-16,buy,9.9,8,79.2,72196.53562,0.4752,0.0
0,period20_devfactor2,2008-12-23,sell,5.4,-7599,77886.95,40794.42802,246.2076,-36852.34999999999
