strat_id,strat_name,dt,type,price,size,order_value,portfolio_value,commission,pnl
0,fast_period50_slow_period200,2009-06-29,buy,2385.0,41,97785.0,99823.29,586.71,0.0
0,fast_period50_slow_period200,2010-05-12,sell,2495.0,-41,97785.0,103309.51999999999,613.77,4510.0
0,fast_period50_slow_period200,2010-10-15,buy,2708.0,37,100196.0,102190.34399999998,601.176,0.0
0,fast_period50_slow_period200,2011-01-12,sell,2488.0,-37,100196.0,94016.00799999999,552.336,-8140.0
0,fast_period50_slow_period200,2011-12-15,buy,2454.0,38,93252.0,94444.49599999998,559.5120000000001,0.0
0,fast_period50_slow_period200,2012-06-11,sell,2430.0,-38,93252.0,91990.45599999999,554.04,-912.0
0,fast_period50_slow_period200,2012-08-06,buy,2758.0,33,91014.0,90520.37199999999,546.0840000000001,0.0
0,fast_period50_slow_period200,2012-12-06,sell,2540.0,-33,91014.0,83747.45199999999,502.92,-7194.0
0,fast_period50_slow_period200,2013-02-04,buy,2820.0,29,81780.0,84996.772,490.68000000000006,0.0
0,fast_period50_slow_period200,2013-10-30,sell,2854.0,-29,81780.0,83746.17599999999,496.59600000000006,986.0
0,fast_period50_slow_period200,2014-05-27,buy,2900.0,28,81200.0,83090.976,487.20000000000005,0.0
0,fast_period50_slow_period200,2015-01-08,sell,2820.0,-28,81200.0,80545.216,473.76000000000005,-2240.0
0,fast_period50_slow_period200,2016-07-29,buy,2110.0,37,78070.0,79410.796,468.42,0.0
0,fast_period50_slow_period200,2016-09-14,sell,1750.0,-37,78070.0,66368.296,388.5,-13320.0
0,fast_period50_slow_period200,2017-05-09,buy,1810.0,36,65160.0,64357.336,390.96,0.0
0,fast_period50_slow_period200,2017-11-29,sell,1500.0,-36,65160.0,54493.336,324.0,-11160.0
0,fast_period50_slow_period200,2019-06-27,buy,1288.0,42,54096.0,54798.76,324.576,0.0
0,fast_period50_slow_period200,2019-08-14,sell,1170.0,-42,54096.0,48917.920000000006,294.84,-4956.0
0,fast_period50_slow_period200,2020-05-12,buy,1170.0,41,47970.0,49245.100000000006,287.82,0.0
0,fast_period50_slow_period200,2021-03-29,sell,1251.0,-41,47970.0,51643.35400000001,307.746,3321.0
0,fast_period50_slow_period200,2021-09-14,buy,1469.0,34,49946.0,51717.67800000001,299.67600000000004,0.0
0,fast_period50_slow_period200,2022-07-29,sell,1694.0,-34,49946.0,58648.102000000006,345.576,7650.0
0,fast_period50_slow_period200,2024-01-11,buy,1288.0,45,57960.0,57985.342000000004,347.76000000000005,0.0
0,fast_period50_slow_period200,2024-12-10,sell,1355.0,-45,57960.0,60949.492000000006,365.85,3015.0
