strat_id,strat_name,dt,type,price,size,order_value,portfolio_value,commission,pnl
0,fast_period50_slow_period200,2005-11-22,buy,0.68,146035,99303.8,96483.47720000001,595.8228,0.0
0,fast_period50_slow_period200,2008-02-19,sell,1.74,-146035,99303.8,252676.6718,1524.6054000000001,154797.1
0,fast_period50_slow_period200,2009-05-07,buy,0.95,264124,250917.8,264377.36500000005,1505.5068,0.0
0,fast_period50_slow_period200,2011-10-10,sell,6.79,-264124,250917.8,1782894.91324,10760.41176,1542484.16
0,fast_period50_slow_period200,2012-02-02,buy,9.24,191611,1770485.6400000001,1793349.2093999996,10622.91384,0.0
0,fast_period50_slow_period200,2012-12-04,sell,10.95,-191611,1770485.6400000001,2087337.9667000002,12588.8427,327654.8099999998
0,fast_period50_slow_period200,2013-05-10,buy,11.78,175960,2072808.7999999998,2099535.5139000006,12436.852799999999,0.0
0,fast_period50_slow_period200,2013-07-03,sell,10.16,-175960,2072808.7999999998,1779119.3923000004,10726.5216,-285055.19999999984
0,fast_period50_slow_period200,2013-12-19,buy,11.01,160466,1766730.66,1770123.6683400003,10600.383960000001,0.0
0,fast_period50_slow_period200,2015-04-27,sell,14.600000000000001,-160466,1766730.66,2330535.12674,14056.821600000001,576072.94
0,fast_period50_slow_period200,2016-04-14,buy,12.72,181943,2314314.96,2323926.9569800003,13885.889760000002,0.0
0,fast_period50_slow_period200,2016-06-22,sell,12.9,-181943,2314314.96,2335316.58878,14082.388200000001,32749.739999999947
0,fast_period50_slow_period200,2016-07-15,buy,12.700000000000001,182603,2319058.1,2332358.4201799994,13914.348599999998,0.0
0,fast_period50_slow_period200,2016-08-26,sell,11.9,-182603,2319058.1,2162281.98598,13037.8542,-146082.39999999982
0,fast_period50_slow_period200,2016-12-01,buy,13.5,159054,2147229.0,2149398.61198,12883.374000000002,0.0
0,fast_period50_slow_period200,2017-03-30,sell,11.74,-159054,2147229.0,1858259.8082199998,11203.763760000002,-279935.04
0,fast_period50_slow_period200,2017-06-07,buy,14.1,130874,1845323.4,1912624.8678199998,11071.9404,0.0
0,fast_period50_slow_period200,2018-01-25,sell,14.52,-130874,1845323.4,1890753.2049399999,11401.74288,54967.07999999999
0,fast_period50_slow_period200,2018-11-06,buy,12.8,146687,1877593.6,1914692.5233399998,11265.5616,0.0
0,fast_period50_slow_period200,2019-04-15,sell,12.08,-146687,1877593.6,1763241.1295799997,10631.87376,-105614.64000000009
0,fast_period50_slow_period200,2020-11-19,buy,5.39,324855,1750968.45,1749486.7688799996,10505.8107,0.0
0,fast_period50_slow_period200,2023-05-29,sell,9.64,-324855,1750968.45,3114579.45568,18789.613200000003,1380633.7500000002
0,fast_period50_slow_period200,2024-02-05,buy,10.8,286380,3092904.0,3067384.03168,18557.424000000003,0.0
0,fast_period50_slow_period200,2024-12-06,sell,11.1,-286380,3092904.0,3162863.1236799997,19072.908,85913.9999999997
