rtot,ravg,rnorm,rnorm100,len,drawdown,moneydown,maxdrawdown,maxdrawdownperiod,sharperatio,pnl,final_value,total,win_rate,won,lost,won_avg,won_avg_prcnt,lost_avg,lost_avg_prcnt,won_max_prcnt,lost_max_prcnt,ticker
-0.21250599056850014,-4.143224616270231e-05,-0.010386608769995002,-1.0386608769995003,1752,64.19711814050733,144979.75722,65.2199874413542,1887,-0.21619431846941553,-19144.45,80855.54725999993,18,0.2777777777777778,5,12,38377.29649599999,38.37729649599999,-16212.132268333333,-16.21213226833333,77.76861757999998,-43.02630332000001,AC
1.0939202887318569,0.00022247717891638334,0.057665635605028506,5.766563560502851,785,62.831856467196204,504768.87457999995,62.831856467196204,1469,0.12094666650345395,198595.7,298595.69709000003,16,0.3125,5,11,95916.1690508,95.91616905080001,-25544.104378545457,-25.544104378545455,355.549857904,-134.91315079999998,ACEN
1.048823538727826,0.00020638007452338173,0.05338393652327921,5.338393652327921,2059,46.42258470890013,247312.36720000015,61.672075036748055,2059,0.11793125407151359,185429.12,285429.1179,17,0.35294117647058826,6,11,82042.72581666666,82.04272581666666,-27893.385181818183,-27.893385181818182,292.22408879999995,-59.877095999999995,AEV
1.353930526860886,0.0003027572734483198,0.07928073473149863,7.928073473149863,2597,60.97539187690973,605090.87848,63.12683438316136,2597,0.13598985499533492,287261.71,387261.70811999997,9,0.4444444444444444,4,5,182554.7056,182.55470559999998,-88591.42285600002,-88.59142285600002,448.5763868,-163.69250240000002,AGI
0.2963296958925632,5.7775335522043906e-05,0.014665888641086944,1.4665888641086944,2824,74.70373061428856,397173.4091999999,74.70373061428856,2824,-0.08786824632137326,34491.35,134491.34962000026,16,0.3125,5,11,70443.34607200001,70.44334607200001,-28884.125521818187,-28.884125521818188,125.08699060000001,-76.10103819999998,ALI
1.1239792441796401,0.00022004292172663275,0.05701702775922351,5.70170277592235,1699,43.668111883067276,238532.79103999998,46.60242528062939,1699,0.08346724255704943,207707.43,307707.43038,11,0.5454545454545454,6,4,64689.91651,64.68991651,-40775.07667000001,-40.77507667000001,91.38900300000003,-74.52763380000003,BDO
-2.721877709985573,-0.0007930879108349572,-0.18115310461815548,-18.115310461815547,3182,93.9677251862289,102423.85672000001,95.87990229750272,3182,-0.4744715038072401,-93424.88,6575.1176799999985,10,0.2,2,8,2480.3966299999993,2.4803966299999995,-12298.209447500003,-12.298209447500003,3.3035315199999986,-88.10414367999999,BLOOM
0.04273720937287896,8.334089191279049e-06,0.002102397420951496,0.21023974209514962,2882,48.46568735630849,98151.83485999996,57.64995362423589,2882,-0.30192044912019705,4366.36,104366.35938000005,15,0.26666666666666666,4,10,26427.249359999998,26.427249359999998,-10864.161805999996,-10.864161805999997,46.97158992,-35.21101360000001,BPI
3.4540627621731717,0.0006796660295500141,0.18681807511597107,18.681807511597107,473,25.137241185906515,1062018.7452000002,39.107262357209635,1727,0.33791111556295894,3062863.12,3162863.1236799997,12,0.6666666666666666,8,4,496956.31925,496.95631925,-228196.85758,-228.19685758,1530.2182414400002,-308.2185743999998,DMC
0.26494849385313707,5.166702298228102e-05,0.01310522022804325,1.310522022804325,2333,67.1878922305362,266884.0113,72.19056441985933,2333,-0.18675603550784753,30336.38,130336.38428000001,15,0.26666666666666666,4,10,54509.19019500002,54.50919019500001,-19384.246850000003,-19.384246850000004,80.1426105,-48.962488800000024,GLO
3.333863322798766,0.0006530584373748807,0.1788869448187743,17.88869448187743,54,10.952924602155859,344976.0,29.485161959044067,626,0.4898294018892025,2704648.53,2804648.5298,6,0.6666666666666666,4,1,411899.91000000003,411.89991,-192850.90459999995,-192.85090459999995,738.5939212000001,-192.85090459999995,ICT
0.8527604805017452,0.00016632738063228892,0.04280531500051509,4.280531500051509,1654,50.32627752814254,237693.48200000013,51.79774220871416,1654,-0.005899879640908341,134611.43,234611.4324,14,0.5,7,6,46821.760628571436,46.82176062857143,-30462.08386666667,-30.462083866666674,105.94930000000002,-53.26620600000002,JFC
0.7597500052123883,0.0001521021031456233,0.03907379019293575,3.907379019293575,2844,69.35417814657707,483789.67104000016,69.35417814657707,2844,0.08073148358253947,113774.17,213774.17293999981,11,0.2727272727272727,3,8,185749.62514666666,185.74962514666666,-55434.337812500016,-55.43433781250001,271.5637552,-139.92899800000004,JGS
1.0843024894529625,0.0002903085647799096,0.07590025574878813,7.590025574878813,2835,51.40166555067296,312796.86659999995,62.14244424878591,2835,0.07238238153628447,195737.63,295737.6298,10,0.5,5,4,63609.56764,63.609567639999995,-37211.32135,-37.21132135,251.72731399999998,-91.42784063999999,LTG
0.9805876248719991,0.00019155843423949973,0.049456829862623224,4.945682986262322,2829,40.800989322852814,183746.90783999983,57.717277944253844,2829,0.03411088518819628,166602.24,266602.2402800002,14,0.35714285714285715,5,8,55854.002748000006,55.854002748000006,-21180.49570749999,-21.18049570749999,105.55078248000001,-37.11150739999998,MBT
2.3543893766523385,0.00046074156098871596,0.1231158968992697,12.31158968992697,48,4.6630630950548015,51512.0,51.53622145981972,3510,0.26071359261209254,953169.6,1053169.59984,14,0.5,7,6,132593.22224,132.59322224000002,-31310.35077333335,-31.31035077333335,273.81974326000005,-76.10726778000002,MER
-0.33303012831892786,-6.521052052455999e-05,-0.01629876516923643,-1.629876516923643,3391,44.01417756228005,56348.373120000004,62.45934054994877,3391,-0.20097603037952308,-28325.14,71674.85994,15,0.3333333333333333,5,10,16020.731088,16.020731088,-10842.879550000001,-10.842879550000001,32.97813119999999,-24.314688720000014,SMC
