dt,type,price,size,order_value,portfolio_value,commission,pnl
2005-09-26,buy,5.1,43,219.29999999999998,217324.79999999996,0.0,0.0
2006-03-09,sell,5.2,-42612,221578.1,221585.99999999997,0.0,4.299999999988437
2006-03-13,buy,5.1,43404,221360.4,221585.99999999997,0.0,0.0
2006-03-17,buy,5.0,45,225.0,217245.59999999998,0.0,0.0
2006-04-07,sell,5.3,-43449,221585.39999999997,230280.29999999996,0.0,8694.300000000014
2006-04-11,buy,5.6,41080,230047.99999999997,226172.3,0.0,0.0
2006-04-12,buy,5.5,42,231.0,226172.3,0.0,0.0
2006-05-03,sell,5.9,-41122,230278.99999999997,242621.1,0.0,12340.800000000047
2006-05-04,buy,5.9,41081,242377.90000000002,246729.19999999998,0.0,0.0
2006-05-08,sell,6.2,-41081,242377.90000000002,254945.4,0.0,12324.299999999992
2006-05-10,buy,6.5,39183,254689.5,254945.4,0.0,0.0
2006-05-16,buy,6.4,39,249.60000000000002,247104.9,0.0,0.0
2006-05-18,buy,6.2,1,6.2,231415.80000000002,0.0,0.0
2006-06-01,sell,5.8,-39223,254945.30000000002,227493.5,0.0,-27451.900000000027
2006-06-02,buy,5.5,41321,227265.5,231625.59999999998,0.0,0.0
2006-06-08,buy,5.4,42,226.8,215088.80000000002,0.0,0.0
2006-09-20,sell,5.2,-41363,227492.3,215088.80000000002,0.0,-12404.69999999997
2006-09-21,buy,5.0,42974,214870.0,223683.60000000003,0.0,0.0
2006-09-22,sell,5.2,-42974,214870.0,223683.60000000003,0.0,8594.800000000008
2006-09-25,buy,5.1,43815,223456.49999999997,228065.10000000006,0.0,0.0
2006-10-09,sell,5.6,-43815,223456.49999999997,245591.10000000003,0.0,21907.5
2006-10-25,buy,5.7,43043,245345.1,258504.00000000003,0.0,0.0
2006-10-26,sell,6.0,-43043,245345.1,258504.00000000003,0.0,12912.899999999992
2006-10-30,buy,6.0,43040,258240.0,254200.00000000006,0.0,0.0
2006-10-31,buy,5.9,44,259.6,245583.20000000004,0.0,0.0
2006-11-21,sell,6.199999999999999,-43084,258499.6,267125.2,0.0,8621.199999999992
2006-11-22,buy,6.1000000000000005,43747,266856.7,267125.2,0.0,0.0
2006-11-28,buy,6.0,44,264.0,262750.5,0.0,0.0
2006-12-15,sell,6.5,-43791,267120.7,284646.0,0.0,17520.799999999985
2007-01-09,buy,7.7,36930,284361.0,284646.0,0.0,0.0
2007-01-12,sell,8.3,-36930,284361.0,306804.0,0.0,22158.00000000002
2007-01-19,buy,9.0,34055,306495.0,310209.5,0.0,0.0
2007-01-25,sell,9.6,-34055,306495.0,327237.0,0.0,20432.99999999999
2007-01-26,buy,8.9,36731,326905.9,319890.79999999993,0.0,0.0
2007-01-29,buy,8.7,38,330.59999999999997,308860.10000000003,0.0,0.0
2007-02-21,sell,8.7,-36769,327236.5,319890.8,0.0,-7346.200000000012
2007-02-28,buy,8.5,37596,319566.0,308611.99999999994,0.0,0.0
2007-03-01,buy,8.2,39,319.79999999999995,319902.5,0.0,0.0
2007-03-02,sell,8.5,-37635,319885.8,319902.5,0.0,11.700000000008064
2007-03-05,buy,8.3,38503,319574.9,304501.3,0.0,0.0
2007-03-06,buy,7.900000000000001,41,323.90000000000003,304501.3,0.0,0.0
2007-04-16,sell,9.0,-38544,319898.80000000005,346899.69999999995,0.0,26997.199999999964
2007-04-20,buy,8.8,39381,346552.80000000005,346899.69999999995,0.0,0.0
2007-05-04,buy,8.9,38,338.2,350837.79999999993,0.0,0.0
2007-05-23,sell,9.4,-39419,346891.00000000006,370547.29999999993,0.0,23647.59999999997
2007-05-24,buy,9.2,40236,370171.19999999995,370547.29999999993,0.0,0.0
2007-05-28,buy,9.0,41,369.0,366527.8,0.0,0.0
2007-07-06,sell,9.1,-40277,370540.19999999995,366527.8,0.0,-4019.4999999999645
2007-07-09,buy,8.9,41141,366154.9,366527.8,0.0,0.0
2007-07-11,buy,8.7,42,365.4,362417.89999999997,0.0,0.0
2007-07-30,buy,7.4,1,7.4,300643.29999999993,0.0,0.0
2007-08-22,sell,6.2,-41184,366527.70000000007,255340.89999999997,0.0,-111186.90000000008
2007-08-28,buy,6.5,39243,255079.5,255340.89999999997,0.0,0.0
2007-09-03,buy,6.5,40,260.0,255340.89999999997,0.0,0.0
2007-09-13,sell,6.6,-39283,255339.5,259269.19999999995,0.0,3928.299999999986
2007-09-27,buy,6.8,38089,259005.19999999998,263078.1,0.0,0.0
2007-10-05,buy,7.1,37,262.7,266883.3,0.0,0.0
2008-01-24,sell,6.5,-38126,259267.9,247820.29999999996,0.0,-11448.899999999985
2008-01-25,buy,6.5,38088,247572.0,251629.09999999995,0.0,0.0
2008-02-11,sell,7.200000000000001,-38088,247572.0,274481.8999999999,0.0,26661.600000000006
2008-02-19,buy,7.0,39172,274204.0,282316.29999999993,0.0,0.0
2008-02-22,buy,7.1,39,276.9,270556.8999999999,0.0,0.0
2008-03-24,sell,6.8,-39211,274480.9,266635.7999999999,0.0,-7846.100000000015
2008-03-27,buy,6.900000000000001,38604,266367.60000000003,270496.19999999984,0.0,0.0
2008-04-01,buy,6.400000000000001,41,262.40000000000003,258927.29999999984,0.0,0.0
2008-07-08,sell,6.4,-38645,266630.00000000006,247333.79999999987,0.0,-19302.000000000036
2008-07-16,buy,6.7,36878,247082.6,254709.39999999988,0.0,0.0
2008-07-17,sell,6.9,-36878,247082.6,254709.39999999988,0.0,7375.600000000007
2008-07-18,buy,6.8,37419,254449.19999999998,254709.39999999988,0.0,0.0
2008-07-29,buy,6.6,39,257.4,250971.3999999999,0.0,0.0
2008-08-06,sell,7.1,-37458,254706.59999999998,265954.59999999986,0.0,11245.200000000015
2008-08-08,buy,7.0,37955,265685.0,265954.59999999986,0.0,0.0
2008-08-14,buy,7.1,37,262.7,277348.4999999998,0.0,0.0
2008-08-15,sell,7.3,-37992,265947.7,277348.4999999999,0.0,11393.899999999996
2008-08-21,buy,7.099999999999999,39024,277070.39999999997,277348.4999999999,0.0,0.0
2008-09-10,buy,7.599999999999999,36,273.59999999999997,292954.49999999994,0.0,0.0
2008-10-20,sell,5.6,-39060,277343.99999999994,218740.4999999999,0.0,-58607.99999999994
2008-10-21,buy,5.5,39731,218520.5,214767.39999999994,0.0,0.0
2008-10-22,buy,5.4,40,216.0,214767.39999999994,0.0,0.0
2008-10-30,sell,5.3,-39771,218736.5,210790.2999999999,0.0,-7950.200000000019
2008-10-31,buy,5.3,39732,210579.6,218736.6999999999,0.0,0.0
2008-11-06,sell,5.7,-39732,210579.6,226683.09999999992,0.0,15892.800000000014
2008-11-11,buy,5.6,40438,226452.8,222639.29999999993,0.0,0.0
2008-11-12,buy,5.5,41,225.5,222639.29999999993,0.0,0.0
2008-11-26,sell,5.5,-40479,226678.3,222639.29999999993,0.0,-4043.7999999999793
2008-12-03,buy,5.4,41188,222415.2,226758.09999999992,0.0,0.0
2008-12-05,buy,5.4,41,221.4,222639.29999999993,0.0,0.0
2008-12-12,sell,5.8,-41229,222636.6,239130.8999999999,0.0,16491.599999999977
2008-12-15,buy,5.5,43434,238887.0,243474.2999999999,0.0,0.0
2008-12-18,sell,5.9,-43434,238887.0,256504.4999999999,0.0,17373.600000000017
2009-01-05,buy,5.6,45758,256244.8,274807.69999999995,0.0,0.0
2009-01-06,sell,6.0,-45758,256244.8,274807.69999999995,0.0,18303.200000000015
2009-01-09,buy,6.1,45005,274530.5,270307.19999999995,0.0,0.0
2009-01-12,buy,6.0,46,276.0,265802.1,0.0,0.0
2009-02-09,sell,6.0,-45051,274806.5,270307.19999999995,0.0,-4500.499999999982
2009-02-12,buy,5.9,45769,270037.10000000003,284037.8999999999,0.0,0.0
2009-02-13,sell,6.2,-45769,270037.10000000003,284037.89999999997,0.0,13730.699999999992
2009-02-20,buy,6.2,45766,283749.2,288614.49999999994,0.0,0.0
2009-02-24,buy,6.0,48,288.0,261140.49999999997,0.0,0.0
2009-03-25,sell,5.7,-45814,284037.2,261140.49999999997,0.0,-22897.4
2009-03-31,buy,5.7,45768,260877.6,256563.69999999995,0.0,0.0
2009-04-01,buy,5.6,46,257.59999999999997,251982.29999999996,0.0,0.0
2009-04-23,sell,5.7,-45814,261135.2,261145.09999999998,0.0,4.600000000003249
2009-04-29,buy,5.7,45769,260883.30000000002,261145.09999999998,0.0,0.0
2009-05-05,buy,5.6,46,257.59999999999997,261149.69999999995,0.0,0.0
2009-05-26,sell,6.2,-45815,261140.9,284057.19999999995,0.0,22912.100000000006
2009-05-28,buy,6.1,46520,283772.0,284057.19999999995,0.0,0.0
2009-06-01,buy,6.0,47,282.0,279405.19999999995,0.0,0.0
2009-06-05,sell,6.5,-46567,284054.0,302688.69999999995,0.0,18631.50000000002
2009-06-08,buy,6.3999999999999995,47247,302380.8,312138.1,0.0,0.0
2009-06-09,sell,6.6000000000000005,-47247,302380.8,312138.0999999999,0.0,9449.399999999967
2009-06-15,buy,6.7,46541,311824.7,321446.29999999993,0.0,0.0
2009-06-17,buy,6.5,48,312.0,293512.0999999999,0.0,0.0
2009-07-14,sell,6.4,-46589,312136.7,298170.99999999994,0.0,-13967.099999999988
2009-07-31,buy,6.9,43170,297873.0,298170.99999999994,0.0,0.0
2009-08-10,buy,6.8999999999999995,43,296.7,302492.29999999993,0.0,0.0
2009-08-14,sell,7.4,-43213,298169.7,319777.49999999994,0.0,21606.5
2009-08-18,buy,7.3,43761,319455.3,315401.39999999997,0.0,0.0
2009-08-19,buy,7.2,44,316.8,315401.39999999997,0.0,0.0
2009-09-28,sell,7.3,-43805,319772.1,319781.89999999997,0.0,4.400000000017981
2009-09-29,buy,7.2,44369,319456.8,319781.89999999997,0.0,0.0
2009-10-02,sell,7.5,-44369,319456.8,333092.6,0.0,13310.699999999992
2009-10-08,buy,7.8,42661,332755.8,337358.7,0.0,0.0
2009-10-13,buy,7.8,43,335.4,328822.19999999995,0.0,0.0
2009-11-03,sell,8.3,-42704,333091.2,354444.6,0.0,21352.0
2009-11-04,buy,8.1,43714,354083.39999999997,371930.2,0.0,0.0
2009-11-05,sell,8.5,-43714,354083.39999999997,371930.2,0.0,17485.600000000017
2009-11-10,buy,8.2,45312,371558.39999999997,390055.0000000001,0.0,0.0
2009-11-11,sell,8.6,-45312,371558.39999999997,390055.0,0.0,18124.800000000017
2009-11-12,buy,8.5,45842,389657.0,399223.39999999997,0.0,0.0
2009-11-16,buy,8.6,46,395.59999999999997,399228.0,0.0,0.0
2009-12-16,sell,9.3,-45888,390052.6,426760.80000000005,0.0,36705.80000000006
2009-12-17,buy,9.0,47370,426330.0,426760.80000000005,0.0,0.0
2010-01-25,sell,10.25,-47370,426330.0,485973.30000000005,0.0,59212.5
2010-01-26,buy,9.8,49539,485482.2,490927.20000000007,0.0,0.0
2010-02-04,sell,10.25,-49539,485482.2,508265.85000000003,0.0,22292.549999999967
2010-02-22,buy,11.75,43213,507752.75,508265.85000000003,0.0,0.0
2010-02-24,buy,11.25,45,506.25,475844.85000000003,0.0,0.0
2010-03-10,sell,12.0,-43258,508259.0,519102.85000000003,0.0,10836.999999999989
2010-03-18,buy,13.5,38413,518575.5,519102.85000000003,0.0,0.0
2010-03-25,sell,14.0,-38413,518575.5,538309.3500000001,0.0,19206.5
2010-03-26,buy,13.75,39110,537762.5,528531.8500000001,0.0,0.0
2010-03-29,buy,13.5,40,540.0,528531.8500000001,0.0,0.0
2010-04-07,sell,14.25,-39150,538302.5,557894.3500000001,0.0,19585.000000000015
2010-04-08,buy,14.0,39809,557326.0,557894.3500000001,0.0,0.0
2010-04-14,sell,15.25,-39809,557326.0,607655.6000000001,0.0,49761.25
2010-04-16,buy,15.75,38542,607036.5,588384.6000000001,0.0,0.0
2010-04-19,buy,15.25,40,610.0,569093.6000000001,0.0,0.0
2010-04-23,sell,15.75,-38582,607646.5,607675.6000000001,0.0,19.9999999999993
2010-04-26,buy,15.5,39165,607057.5,646840.6000000001,0.0,0.0
2010-04-27,sell,16.5,-39165,607057.5,646840.6000000001,0.0,39165.0
2010-04-28,buy,16.0,40387,646192.0,646840.6000000001,0.0,0.0
2010-04-30,sell,16.75,-40387,646192.0,677130.8500000001,0.0,30290.25
2010-05-06,buy,15.75,42949,676446.75,655656.3500000001,0.0,0.0
2010-05-07,buy,15.25,44,671.0,666404.6000000001,0.0,0.0
2010-05-12,sell,17.75,-42993,677117.75,763138.8500000001,0.0,86008.0
2010-05-18,buy,18.25,41774,762375.5,752695.3500000001,0.0,0.0
2010-05-20,buy,17.5,43,752.5,731808.3500000001,0.0,0.0
2010-05-31,sell,17.75,-41817,763128.0,742262.6000000001,0.0,-20876.24999999996
2010-06-08,buy,19.5,38026,741507.0,732756.1000000001,0.0,0.0
2010-06-11,buy,18.75,40,750.0,732776.1000000001,0.0,0.0
2010-06-15,sell,19.25,-38066,742257.0,732776.1000000001,0.0,-9486.500000000025
2010-06-24,buy,20.5,35709,732034.5,732776.1000000001,0.0,0.0
2010-06-29,buy,20.0,37,740.0,705985.1000000001,0.0,0.0
2010-07-06,sell,20.25,-35746,732774.5,723858.1000000001,0.0,-8918.000000000042
2010-07-12,buy,22.0,32869,723118.0,723858.1000000001,0.0,0.0
2010-07-14,sell,22.5,-32869,723118.0,740292.6000000001,0.0,16434.5
2010-07-16,buy,22.0,33616,739552.0,748696.6000000001,0.0,0.0
2010-07-29,sell,23.75,-33616,739552.0,799120.6000000001,0.0,58828.0
2010-07-30,buy,23.3,34262,798304.6,797407.5000000001,0.0,0.0
2010-08-12,buy,22.0,37,814.0,751150.1000000001,0.0,0.0
2010-08-23,sell,21.95,-34299,799118.6,752865.0500000002,0.0,-46255.549999999974
2010-08-25,buy,21.8,34500,752100.0,732165.0500000002,0.0,0.0
2010-08-26,buy,21.2,36,763.1999999999999,758067.0500000002,0.0,0.0
2010-08-27,sell,21.95,-34536,752863.2,758067.0500000002,0.0,5201.999999999997
2010-08-31,buy,21.5,35223,757294.5,758067.0500000002,0.0,0.0
2010-09-07,sell,22.95,-35223,757294.5,809140.4000000001,0.0,51073.34999999998
2010-10-01,buy,24.05,33610,808320.5,824264.9000000001,0.0,0.0
2010-10-08,sell,27.0,-33610,808320.5,908289.9000000001,0.0,99149.49999999997
2010-11-02,buy,33.5,27086,907381.0,912352.8,0.0,0.0
2010-11-10,buy,34.4,26,894.4,928600.5000000001,0.0,0.0
2010-11-19,sell,38.3,-27112,908275.4000000001,1038404.1000000001,0.0,130114.19999999984
2010-11-23,buy,39.0,26599,1037361.0,1006485.3,0.0,0.0
2010-11-24,buy,37.8,27,1020.5999999999999,1025123.5000000001,0.0,0.0
2010-11-25,sell,38.5,-26626,1038381.5999999999,1025123.5000000001,0.0,-13280.59999999991
2010-11-30,buy,37.3,27455,1024071.4999999999,1016887.0000000002,0.0,0.0
2010-12-02,sell,38.05,-27455,1024071.4999999999,1045714.7500000001,0.0,20591.25
2010-12-08,buy,39.6,26380,1044648.0,1049671.75,0.0,0.0
2010-12-10,buy,39.0,27,1053.0,1024605.3500000001,0.0,0.0
2011-01-17,sell,37.8,-26407,1045701.0,998198.35,0.0,-47516.400000000096
2011-01-19,buy,36.95,26987,997169.65,980656.7999999999,0.0,0.0
2011-01-20,buy,36.3,28,1016.3999999999999,995515.0499999999,0.0,0.0
2011-02-14,sell,37.0,-27015,998186.0500000002,999567.2999999999,0.0,1368.9499999998934
2011-02-23,buy,37.7,26487,998559.9,999567.2999999999,0.0,0.0
2011-02-25,sell,39.1,-26487,998559.9,1036649.0999999999,0.0,37081.79999999996
2011-03-02,buy,43.5,23807,1035604.5,1003319.2999999999,0.0,0.0
2011-03-04,sell,43.15,-23807,1035604.5,1028316.6499999998,0.0,-8332.450000000033
2011-03-14,buy,41.4,24813,1027258.2,1018391.4499999998,0.0,0.0
2011-04-19,buy,39.39999999999999,26,1024.3999999999999,1002287.6999999998,0.0,0.0
2011-04-28,sell,42.0,-24839,1028282.6,1043272.0499999998,0.0,14955.400000000032
2011-04-29,buy,39.45,26419,1042229.55,1048555.8499999997,0.0,0.0
2011-05-06,buy,39.2,26,1019.2,993033.0499999997,0.0,0.0
2011-05-19,sell,39.5,-26445,1043248.7500000001,1044600.7999999998,0.0,1328.7499999999409
2011-06-02,buy,38.8,26895,1043525.9999999999,1101080.2999999998,0.0,0.0
2011-06-03,sell,40.9,-26895,1043525.9999999999,1101080.2999999998,0.0,56479.50000000004
2011-06-07,buy,39.7,27707,1099967.9000000001,1102465.6499999997,0.0,0.0
2011-06-30,buy,41.0,27,1107.0,1164833.3999999997,0.0,0.0
2011-07-01,sell,42.0,-27734,1101074.9000000001,1164833.3999999997,0.0,63753.099999999846
2011-07-27,buy,40.95000000000001,28416,1163635.2000000002,1186145.3999999997,0.0,0.0
2011-08-03,buy,41.35,28,1157.8,1160555.5999999994,0.0,0.0
2011-08-08,sell,41.95,-28444,1164793.0000000002,1193266.1999999995,0.0,28432.799999999766
2011-08-09,buy,39.95,29839,1192068.05,1154475.4999999993,0.0,0.0
2011-08-10,buy,38.65,30,1159.5,1167916.5499999996,0.0,0.0
2011-08-19,sell,40.0,-29869,1193227.55,1194798.6499999994,0.0,1532.4499999999662
2011-08-23,buy,38.5,31002,1193577.0,1256802.6499999994,0.0,0.0
2011-08-24,sell,40.5,-31002,1193577.0,1256802.6499999994,0.0,62004.0
2011-09-02,buy,39.45,31826,1255535.7000000002,1290219.9499999993,0.0,0.0
2011-09-05,sell,40.5,-31826,1255535.7000000002,1290219.9499999993,0.0,33417.29999999991
2011-09-07,buy,40.0,32223,1288920.0,1293442.2499999993,0.0,0.0
2011-09-12,buy,40.0,32,1280.0,1261190.4499999993,0.0,0.0
2011-10-03,sell,38.0,-32255,1290200.0,1225709.9499999993,0.0,-64510.0
2011-10-04,buy,37.0,33094,1224478.0,1219091.1499999992,0.0,0.0
2011-10-06,buy,36.0,34,1224.0,1285374.3499999992,0.0,0.0
2011-10-07,sell,38.8,-33128,1225702.0,1285374.3499999992,0.0,59664.39999999999
2011-11-03,buy,40.45,31745,1284085.25,1280612.5999999992,0.0,0.0
2011-11-11,buy,40.0,32,1280.0,1269500.2499999993,0.0,0.0
2011-12-02,sell,40.7,-31777,1285365.25,1293332.9999999993,0.0,7958.650000000075
2011-12-13,buy,39.7,32545,1292036.5,1306350.9999999993,0.0,0.0
2011-12-26,buy,40.2,32,1286.4,1329151.6999999993,0.0,0.0
2012-02-03,sell,43.4,-32577,1293322.9,1413851.8999999994,0.0,120518.90000000007
2012-02-06,buy,42.3,33391,1412439.2999999998,1482303.4499999997,0.0,0.0
2012-02-07,sell,44.35,-33391,1412439.2999999998,1482303.4499999995,0.0,68451.55000000015
2012-02-08,buy,42.2,35090,1480798.0,1527920.4499999995,0.0,0.0
2012-02-09,sell,43.5,-35090,1480798.0,1527920.4499999995,0.0,45616.9999999999
2012-02-28,buy,48.6,31407,1526380.2,1461965.7499999995,0.0,0.0
2012-02-29,buy,46.5,33,1534.5,1499693.7499999995,0.0,0.0
2012-03-05,sell,49.9,-31440,1527914.7,1568861.7499999995,0.0,40941.30000000004
2012-03-14,buy,48.3,32449,1567286.7,1581841.3499999996,0.0,0.0
2012-03-22,buy,48.4,32,1548.8,1607835.7499999995,0.0,0.0
2012-03-28,sell,49.0,-32481,1568835.5,1591595.2499999995,0.0,22733.49999999989
2012-04-04,buy,49.0,32449,1590001.0,1622421.7999999996,0.0,0.0
2012-04-11,buy,49.0,32,1568.0,1594843.3499999996,0.0,0.0
2012-05-04,sell,53.0,-32481,1591569.0,1721519.2499999995,0.0,129924.0
2012-05-16,buy,51.0,33721,1719771.0,1670937.7499999995,0.0,0.0
2012-05-17,buy,49.5,35,1732.5,1718196.1499999994,0.0,0.0
2012-05-22,sell,50.1,-33756,1721503.5,1691191.3499999996,0.0,-30327.89999999999
2012-06-04,buy,50.9,33192,1689472.8,1589955.7499999995,0.0,0.0
2012-06-05,buy,47.85,35,1674.75,1626505.4499999997,0.0,0.0
2012-06-19,sell,47.75,-33227,1691147.55,1586633.0499999996,0.0,-104558.3000000001
2012-06-22,buy,47.65,33264,1585029.5999999999,1581643.4499999997,0.0,0.0
2012-06-29,sell,49.45,-33264,1585029.5999999999,1646508.2499999998,0.0,59875.20000000014
2012-07-10,buy,48.5,33914,1644829.0,1595637.2499999998,0.0,0.0
2012-07-11,buy,47.0,35,1645.0,1629586.2499999998,0.0,0.0
2012-12-04,sell,51.0,-33949,1646474.0,1731433.2499999998,0.0,84924.99999999999
2012-12-10,buy,51.8,33391,1729653.7999999998,1671329.45,0.0,0.0
2012-12-11,buy,50.0,35,1750.0,1703084.1500000001,0.0,0.0
2013-04-23,sell,58.2,-33426,1731403.7999999996,1945422.65,0.0,213989.4000000004
2013-04-24,buy,55.0,35335,1943425.0,1978990.9,0.0,0.0
2013-05-07,buy,56.65,35,1982.75,2016104.9,0.0,0.0
2013-05-30,sell,56.5,-35370,1945407.75,1998419.9,0.0,52997.24999999999
2013-05-31,buy,54.1,36902,1996398.2,1994729.7,0.0,0.0
2013-06-04,buy,52.35,38,1989.3,2020650.4,0.0,0.0
2013-06-05,sell,54.7,-36940,1998387.5,2020650.4000000001,0.0,22230.500000000196
2013-06-06,buy,52.0,38819,2018588.0,2057528.4500000002,0.0,0.0
2013-06-10,buy,52.0,39,2028.0,2059508.4000000001,0.0,0.0
2013-06-27,sell,45.95,-38858,2020616.0,1785559.5000000002,0.0,-235090.89999999988
2013-07-12,buy,48.0,37161,1783728.0,1859881.5000000002,0.0,0.0
2013-07-15,sell,50.0,-37161,1783728.0,1859881.5000000002,0.0,74322.0
2013-07-17,buy,50.0,37160,1858000.0,1878461.5000000002,0.0,0.0
2013-07-22,buy,49.0,38,1862.0,1822721.5000000002,0.0,0.0
2013-07-24,sell,50.95,-37198,1859862.0000000002,1895257.6000000006,0.0,35376.09999999999
2013-08-06,buy,48.3,39200,1893360.0,1885457.6000000006,0.0,0.0
2013-08-08,buy,46.5,40,1860.0,1844317.6000000006,0.0,0.0
2013-08-15,sell,49.6,-39240,1895220.0,1946341.6000000006,0.0,51083.999999999956
2013-08-22,buy,48.0,40508,1944384.0,1768106.4000000006,0.0,0.0
2013-08-23,buy,43.6,44,1918.4,1863403.6000000008,0.0,0.0
2013-08-27,sell,45.95,-40552,1946302.4,1863403.6000000006,0.0,-82937.9999999999
2013-08-28,buy,42.8,43493,1861500.4,1795989.4500000007,0.0,0.0
2013-08-29,buy,41.25,46,1897.5,1902660.0000000007,0.0,0.0
2013-08-30,sell,43.7,-43539,1863397.9,1902660.0000000007,0.0,39256.400000000205
2013-09-05,buy,45.2,42052,1900750.4000000001,1890044.4000000006,0.0,0.0
2013-09-12,sell,48.0,-42052,1900750.4000000001,2020405.6000000006,0.0,117745.59999999987
2013-09-20,buy,47.2,42762,2018366.4000000001,2039648.5000000005,0.0,0.0
2013-09-30,buy,47.1,43,2025.3,1926238.9000000004,0.0,0.0
2013-10-03,sell,47.95,-42805,2020391.7000000002,2052513.6500000004,0.0,32108.04999999983
2013-10-10,buy,46.2,44382,2050448.4000000001,2081361.9500000002,0.0,0.0
2013-10-16,buy,46.8,44,2059.2,2132454.0500000003,0.0,0.0
2013-10-17,sell,48.0,-44426,2052507.6,2132454.0500000003,0.0,79940.39999999986
2013-10-29,buy,50.6,42101,2130310.6,2115613.6500000004,0.0,0.0
2013-10-31,sell,52.0,-42101,2130310.6,2191395.45,0.0,58941.39999999994
2013-11-04,buy,50.85,43052,2189194.2,2180632.45,0.0,0.0
2013-11-11,buy,49.55,44,2180.2,2090177.05,0.0,0.0
2013-12-12,sell,54.5,-43096,2191374.4000000004,2348753.05,0.0,157357.59999999971
2013-12-20,buy,53.75,43654,2346402.5,2357483.85,0.0,0.0
2014-01-06,buy,53.5,43,2300.5,2377166.8499999996,0.0,0.0
2014-01-23,sell,54.75,-43697,2348703.0,2392460.8,0.0,43707.750000000146
2014-01-28,buy,52.60000000000001,45438,2390038.8000000003,2360654.1999999993,0.0,0.0
2014-02-05,buy,50.1,48,2404.8,2299334.4999999995,0.0,0.0
2014-02-10,sell,52.6,-45486,2392443.6,2392580.8,0.0,120.00000000007388
2014-03-13,buy,60.15,39737,2390180.55,2346883.25,0.0,0.0
2014-03-14,buy,59.0,40,2360.0,2346883.25,0.0,0.0
2014-10-17,sell,51.0,-39777,2392540.55,2028667.25,0.0,-363913.5499999999
2014-10-20,buy,49.45,40983,2026609.35,2030716.4,0.0,0.0
2014-10-23,sell,51.2,-40983,2026609.35,2100387.5,0.0,71720.25
2014-10-24,buy,50.15,41840,2098276.0,2077375.5000000002,0.0,0.0
2014-10-31,sell,52.5,-41840,2098276.0,2198711.5,0.0,98324.00000000006
2014-11-11,buy,50.550000000000004,43452,2196498.6,2253026.5,0.0,0.0
2014-11-17,buy,51.0,43,2193.0,2244361.9,0.0,0.0
2014-12-19,sell,51.5,-43495,2198691.6,2240012.4,0.0,41300.90000000002
2015-03-02,buy,56.85,39362,2237729.7,2285278.6999999997,0.0,0.0
2015-03-04,buy,57.0,40,2280.0,2285318.6999999997,0.0,0.0
2015-04-20,sell,58.5,-39402,2240009.7,2305019.6999999997,0.0,65007.29999999989
2015-04-21,buy,57.0,40398,2302686.0,2339358.0,0.0,0.0
2015-05-21,buy,56.5,41,2316.5,2305040.1999999997,0.0,0.0
