type,price,size,order_value,portfolio_value,commission,pnl
buy,386.8,628,242910.4,236905.27000000002,0.0,0.0
sell,393.52,-628,242910.4,247461.95,0.0,4220.159999999982
buy,423.8,583,247075.4,247461.95,0.0,0.0
buy,383.43,1,383.43,231786.88,0.0,0.0
sell,396.89,-584,247458.83,231786.88,0.0,-15675.069999999998
buy,390.16,593,231364.88,231786.88,0.0,0.0
buy,383.43,1,383.43,225800.15,0.0,0.0
sell,396.89,-594,231748.31,235791.22999999998,0.0,4004.349999999986
buy,386.8,608,235174.4,239876.98999999996,0.0,0.0
buy,380.07,1,380.07,231699.38999999998,0.0,0.0
sell,376.71,-609,235554.47,229653.14999999997,0.0,-6138.080000000004
buy,366.62,625,229137.5,214934.39999999997,0.0,0.0
buy,343.07,1,343.07,212831.03999999995,0.0,0.0
sell,346.44,-626,229480.57,217044.01999999996,0.0,-12609.130000000001
buy,327.94,661,216768.34,209264.05,0.0,0.0
buy,270.76,1,270.76,177023.71999999994,0.0,0.0
sell,282.53,-662,217039.10000000003,187039.77999999994,0.0,-30004.24000000004
buy,279.17,669,186764.73,184785.24999999994,0.0,0.0
buy,272.44,1,272.44,182537.40999999992,0.0,0.0
sell,278.49,-670,187037.17,186590.90999999995,0.0,-448.87000000000626
buy,276.48,674,186347.52000000002,182506.46999999994,0.0,0.0
sell,260.33,-674,186347.52000000002,175705.8099999999,0.0,-10885.100000000022
buy,246.21000000000004,712,175301.52000000002,167083.48999999987,0.0,0.0
buy,234.1,1,234.1,162762.70999999985,0.0,0.0
sell,242.17,-713,175535.62000000002,172837.39999999988,0.0,-2868.410000000024
buy,240.15,718,172427.7,168493.49999999985,0.0,0.0
buy,234.1,1,234.1,159786.40999999986,0.0,0.0
sell,215.93,-719,172661.80000000002,155429.26999999987,0.0,-17408.130000000005
buy,211.90000000000003,732,155110.80000000002,161336.50999999986,0.0,0.0
sell,219.97,-732,155110.80000000002,161336.50999999986,0.0,5907.239999999995
buy,228.04,706,160996.24,162762.6299999999,0.0,0.0
sell,238.13,-706,160996.24,168460.04999999987,0.0,7123.540000000003
buy,248.22,677,168044.94,167099.27999999988,0.0,0.0
buy,246.21,1,246.21,168462.05999999988,0.0,0.0
sell,230.06,-678,168291.15,156149.57999999987,0.0,-12310.469999999994
buy,234.10000000000002,666,155910.6,157488.23999999987,0.0,0.0
buy,232.08,1,232.08,145379.54999999987,0.0,0.0
sell,211.90000000000003,-667,156142.68,141344.19999999987,0.0,-14805.379999999997
buy,207.86,679,141136.94,134493.08999999988,0.0,0.0
buy,197.77,1,197.77,132847.48999999987,0.0,0.0
sell,196.16,-680,141334.71,133398.28999999986,0.0,-7945.90999999999
buy,192.93,690,133121.7,132280.48999999985,0.0,0.0
buy,185.66,1,185.66,120013.97999999984,0.0,0.0
sell,154.18,-691,133307.36000000002,106629.30999999987,0.0,-26768.98
buy,155.8,683,106411.40000000001,107728.93999999986,0.0,0.0
buy,155.8,1,155.8,99447.30999999987,0.0,0.0
sell,165.48,-684,106567.20000000001,113250.42999999985,0.0,6621.119999999985
buy,162.25,697,113088.25,116630.87999999984,0.0,0.0
sell,180.82,-697,113088.25,126193.71999999984,0.0,12943.289999999995
buy,177.59,709,125911.31,131915.34999999986,0.0,0.0
sell,185.66,-709,125911.31,131915.34999999986,0.0,5721.629999999996
buy,178.4,738,131659.2,133701.30999999985,0.0,0.0
buy,187.28,1,187.28,133096.25999999983,0.0,0.0
sell,162.25,-739,131846.48,119971.61999999985,0.0,-11943.730000000003
buy,163.06,735,119849.1,120566.96999999984,0.0,0.0
sell,188.08,-735,119849.1,138361.31999999986,0.0,18389.700000000008
buy,193.73999999999998,713,138136.62,143537.69999999987,0.0,0.0
buy,199.39,1,199.39,141811.42999999985,0.0,0.0
sell,207.86,-714,138336.01,148437.34999999986,0.0,10076.030000000006
buy,205.83999999999997,720,148204.8,155702.14999999985,0.0,0.0
sell,215.93,-720,148204.8,155702.14999999985,0.0,7264.800000000003
buy,221.99,700,155393.0,152874.14999999985,0.0,0.0
buy,217.95,1,217.95,152874.14999999982,0.0,0.0
sell,232.08,-701,155610.95,162779.27999999985,0.0,7077.130000000003
buy,246.21,660,162498.6,160112.87999999983,0.0,0.0
buy,242.17,1,242.17,156107.21999999986,0.0,0.0
sell,236.11000000000004,-661,162740.77000000002,156107.21999999986,0.0,-6672.060000000011
buy,238.13,654,155737.02,158749.37999999986,0.0,0.0
sell,258.31,-654,155737.02,169304.93999999986,0.0,13197.720000000005
buy,250.24,675,168912.0,163857.68999999986,0.0,0.0
buy,242.17,1,242.17,166588.72999999984,0.0,0.0
sell,256.3,-676,169154.17,173409.56999999986,0.0,4104.629999999995
buy,252.26,686,173050.36,173409.56999999986,0.0,0.0
buy,248.22,1,248.22,170638.12999999986,0.0,0.0
sell,258.31,-687,173298.58,177569.95999999988,0.0,4160.390000000006
buy,248.21999999999997,714,177229.08,176134.8199999999,0.0,0.0
buy,252.26,1,252.26,176128.76999999987,0.0,0.0
sell,252.26,-715,177481.34,180454.51999999987,0.0,2884.559999999992
buy,250.24000000000004,720,180172.80000000002,180454.51999999987,0.0,0.0
buy,246.21,1,246.21,180458.54999999987,0.0,0.0
sell,242.16999999999996,-721,180419.01,174640.07999999987,0.0,-5814.440000000016
buy,244.19,714,174351.66,177517.49999999985,0.0,0.0
buy,246.21,1,246.21,178963.80999999988,0.0,0.0
sell,232.08,-715,174597.87,165979.4099999999,0.0,-8660.669999999991
buy,234.1,708,165742.8,164549.2499999999,0.0,0.0
buy,236.11,1,236.11,168834.6699999999,0.0,0.0
sell,256.3,-709,165978.90999999997,181717.19999999992,0.0,15737.790000000025
buy,280.51,647,181489.97,184331.07999999993,0.0,0.0
sell,270.42,-647,181489.97,175188.96999999994,0.0,-6528.229999999984
buy,276.48,633,175011.84000000003,175188.96999999994,0.0,0.0
sell,270.42,-633,175011.84000000003,171352.98999999993,0.0,-3835.9800000000014
buy,266.39,642,171022.38,171352.98999999993,0.0,0.0
buy,262.35,1,262.35,173948.31999999992,0.0,0.0
sell,288.02,-643,171284.73,185265.1199999999,0.0,13912.129999999965
buy,284.79,649,184828.71000000002,183902.21999999988,0.0,0.0
buy,274.46,1,274.46,181180.4499999999,0.0,0.0
sell,297.06,-650,185103.17,193250.9499999999,0.0,7985.829999999982
buy,326.93,590,192888.7,194867.5499999999,0.0,0.0
buy,322.89,1,322.89,189052.97999999986,0.0,0.0
sell,311.75,-591,193211.59000000003,184283.60999999987,0.0,-8967.340000000035
buy,303.52,606,183933.12,186240.98999999987,0.0,0.0
buy,298.68,1,298.68,176446.0099999999,0.0,0.0
sell,309.01,-607,184231.8,187620.8799999999,0.0,3337.2700000000077
buy,305.94,612,187235.28,192070.11999999988,0.0,0.0
buy,306.75,1,306.75,193063.5099999999,0.0,0.0
sell,327.74,-613,187542.03,200983.4699999999,0.0,13362.590000000015
buy,316.43,634,200616.62,204977.66999999993,0.0,0.0
buy,313.04,1,313.04,200478.8599999999,0.0,0.0
sell,289.8,-635,200929.66,184076.8099999999,0.0,-16906.660000000003
buy,284.15,647,183845.05,187208.28999999992,0.0,0.0
sell,274.3,-647,183845.05,177703.85999999993,0.0,-6372.949999999978
buy,271.23,654,177384.42,177174.11999999994,0.0,0.0
buy,270.42,1,270.42,178759.21999999988,0.0,0.0
sell,305.46,-655,177654.84000000003,200125.3199999999,0.0,22421.459999999952
buy,315.14,634,199798.75999999998,200943.1799999999,0.0,0.0
buy,309.98,1,309.98,194491.6799999999,0.0,0.0
sell,280.92,-635,200108.74,178400.7799999999,0.0,-21724.539999999968
buy,264.64,673,178102.72,178925.7199999999,0.0,0.0
sell,278.98,-673,178102.72,188051.59999999995,0.0,9650.820000000022
buy,282.85,664,187812.40000000002,194485.75999999995,0.0,0.0
sell,292.54,-664,187812.40000000002,194485.75999999995,0.0,6434.159999999998
buy,286.34,678,194138.52,193306.03999999998,0.0,0.0
buy,284.6,1,284.6,193435.04999999996,0.0,0.0
sell,322.57,-679,194423.12,219087.66999999995,0.0,24601.91000000001
buy,344.27,635,218611.44999999998,218224.06999999998,0.0,0.0
sell,350.66,-635,218611.44999999998,223145.31999999998,0.0,4057.6500000000274
buy,367.13,607,222847.91,229609.86999999997,0.0,0.0
sell,377.78,-607,222847.91,229609.86999999997,0.0,6464.5499999999865
buy,377.78,607,229312.46,224322.89999999997,0.0,0.0
sell,385.53,-607,229312.46,234314.11999999997,0.0,4704.25
buy,382.63,611,233786.93,235493.34999999998,0.0,0.0
sell,410.72,-611,233786.93,251477.11,0.0,17162.99000000002
buy,399.09,629,251027.61,254527.76,0.0,0.0
buy,392.31,1,392.31,258199.69,0.0,0.0
sell,409.75,-630,251419.91999999998,258199.69,0.0,6722.580000000026
buy,401.81,641,257560.21,257699.71,0.0,0.0
buy,386.5,1,386.5,252116.0,0.0,0.0
sell,429.11999999999995,-642,257946.71,275748.02,0.0,17548.329999999998
buy,436.86999999999995,630,275228.1,275136.92000000004,0.0,0.0
buy,431.06,1,431.06,261083.08000000005,0.0,0.0
sell,413.24,-631,275659.16,260843.30000000005,0.0,-14904.719999999958
buy,397.16,656,260536.96000000002,255122.98,0.0,0.0
sell,428.16,-656,260536.96000000002,281179.30000000005,0.0,20336.0
buy,414.59,677,280677.43,283806.06000000006,0.0,0.0
buy,458.18,1,458.18,300838.39,0.0,0.0
sell,463.03,-678,281135.61,313978.03,0.0,32798.729999999996
buy,442.69000000000005,708,313424.52,312604.51,0.0,0.0
buy,421.37,1,421.37,295586.62000000005,0.0,0.0
sell,419.24000000000007,-709,313845.89,297373.30000000005,0.0,-16604.729999999996
buy,411.69,721,296828.49,298072.6700000001,0.0,0.0
buy,418.86,1,418.86,297366.13000000006,0.0,0.0
sell,426.41,-722,297247.35,307993.9700000001,0.0,10620.67000000005
buy,404.13,761,307542.93,308146.1700000001,0.0,0.0
buy,429.12,1,429.12,327750.50000000006,0.0,0.0
sell,472.52,-762,307972.05,360082.1600000001,0.0,52088.18999999998
buy,494.03,728,359653.83999999997,353027.8400000001,0.0,0.0
sell,513.4,-728,359653.83999999997,374183.5200000001,0.0,14101.360000000004
buy,494.99,755,373717.45,378577.62000000005,0.0,0.0
sell,556.02,-755,373717.45,420261.17000000004,0.0,46077.64999999998
buy,550.21,763,419810.23000000004,422473.86999999994,0.0,0.0
sell,571.52,-763,419810.23000000004,436520.7,0.0,16259.529999999959
buy,552.63,789,436025.07,425435.25000000006,0.0,0.0
sell,558.93,-789,436025.07,441491.39999999997,0.0,4970.699999999964
buy,544.4,810,440964.0,443840.3999999999,0.0,0.0
sell,619.95,-810,440964.0,502686.9,0.0,61195.50000000006
buy,595.74,842,501613.08,510837.45999999996,0.0,0.0
sell,641.2600000000001,-842,501613.08,541014.74,0.0,38327.83999999998
buy,645.1399999999999,837,539982.1799999999,543040.28,0.0,0.0
buy,649.01,1,649.01,539795.7700000001,0.0,0.0
sell,591.86,-838,540631.19,496362.23000000004,0.0,-44652.509999999966
buy,577.82,858,495769.56000000006,500926.79,0.0,0.0
buy,553.6,1,553.6,431892.73000000004,0.0,0.0
sell,561.83,-859,496323.16,482651.04000000004,0.0,-13711.189999999964
buy,555.05,868,481783.39999999997,480133.84,0.0,0.0
sell,569.58,-868,481783.39999999997,495263.08000000013,0.0,12612.040000000075
buy,593.8,833,494635.39999999997,492031.04000000015,0.0,0.0
buy,540.52,1,540.52,450880.84000000014,0.0,0.0
sell,515.34,-834,495175.92,429880.7200000002,0.0,-65382.35999999994
buy,517.27,830,429334.1,431490.9200000003,0.0,0.0
sell,556.02,-830,429334.1,462043.2200000002,0.0,32162.5
buy,545.36,846,461374.56,457948.5800000002,0.0,0.0
sell,554.08,-846,461374.56,469420.3400000002,0.0,7377.120000000023
buy,585.56,800,468447.99999999994,462060.34000000026,0.0,0.0
buy,576.36,1,576.36,467491.1200000003,0.0,0.0
sell,571.52,-801,469024.3599999999,458183.50000000023,0.0,-11236.839999999942
buy,559.9,817,457438.3,466884.5500000002,0.0,0.0
buy,563.77,1,563.77,462932.21000000025,0.0,0.0
sell,537.62,-818,458002.06999999995,439954.5900000002,0.0,-18228.90999999996
buy,549.72,799,439226.28,434153.8500000002,0.0,0.0
buy,542.46,1,542.46,436473.85000000015,0.0,0.0
sell,593.8,-800,439768.74000000005,475225.8500000001,0.0,35271.25999999989
buy,594.77,798,474626.45999999996,478705.1300000001,0.0,0.0
buy,598.64,1,598.64,485664.91000000015,0.0,0.0
sell,680.98,-799,475225.1,544103.7700000001,0.0,68877.92000000006
buy,677.59,802,543427.18,544881.7100000001,0.0,0.0
buy,665.48,1,665.48,534391.5500000002,0.0,0.0
sell,687.28,-803,544092.66,551896.9500000001,0.0,7793.179999999929
buy,660.64,834,550973.76,551488.29,0.0,0.0
buy,664.51,1,664.51,550273.18,0.0,0.0
sell,672.26,-835,551638.27,561595.78,0.0,9698.82999999993
buy,694.5400000000001,807,560493.78,567850.03,0.0,0.0
