type,price,size,order_value,portfolio_value,commission,pnl
sell,5.12,-28575,144589.5,146450.26,0.0,1714.5000000000143
buy,5.38,27194,146303.72,146450.26,0.0,0.0
buy,5.38,27,145.26,146450.26,0.0,0.0
sell,5.76,-27221,146448.98,156794.24,0.0,10343.979999999972
buy,6.4,24474,156633.6,156794.24,0.0,0.0
buy,6.21,25,155.25,150429.24999999997,0.0,0.0
sell,6.5600000000000005,-24499,156788.85,160718.82999999996,0.0,3924.5899999999747
buy,6.4,25087,160556.80000000002,160718.82999999996,0.0,0.0
sell,7.2,-25087,160556.80000000002,180788.42999999996,0.0,20069.599999999995
buy,6.88,26251,180606.88,184988.58999999997,0.0,0.0
sell,7.52,-26251,180606.88,197589.06999999995,0.0,16800.639999999992
buy,7.2,27415,197388.0,197589.06999999995,0.0,0.0
sell,7.52,-27415,197388.0,206361.86999999994,0.0,8772.799999999983
buy,7.36,28010,206153.6,215325.06999999992,0.0,0.0
sell,7.68,-28010,206153.6,215325.06999999992,0.0,8963.199999999983
buy,7.2,29876,215107.2,220105.22999999992,0.0,0.0
sell,7.68,-29876,215107.2,229665.5499999999,0.0,14340.479999999987
buy,7.52,30510,229435.19999999998,224783.94999999992,0.0,0.0
buy,7.36,31,228.16,229670.5099999999,0.0,0.0
sell,7.52,-30541,229663.36,229670.5099999999,0.0,4.960000000005674
buy,7.84,29265,229437.6,234352.9099999999,0.0,0.0
sell,8.0,-29265,229437.6,234352.9099999999,0.0,4682.400000000004
buy,7.68,30484,234117.12,234352.9099999999,0.0,0.0
buy,7.52,31,233.11999999999998,234357.86999999988,0.0,0.0
sell,8.0,-30515,234350.24,244122.6699999999,0.0,9769.760000000002
buy,7.84,31106,243871.04,244122.6699999999,0.0,0.0
sell,8.16,-31106,243871.04,254076.5899999999,0.0,9953.92000000001
buy,7.04,36054,253820.16,271382.5099999999,0.0,0.0
sell,7.519999999999999,-36054,253820.16,271382.5099999999,0.0,17305.919999999984
buy,7.360000000000001,36835,271105.60000000003,259595.30999999982,0.0,0.0
buy,7.04,39,274.56,259595.30999999988,0.0,0.0
sell,7.36,-36874,271380.16000000003,271394.9899999999,0.0,12.479999999992149
buy,7.2,37656,271123.2,283444.90999999986,0.0,0.0
sell,7.52,-37656,271123.2,283444.90999999986,0.0,12049.919999999976
buy,7.200000000000001,39328,283161.60000000003,277152.4299999998,0.0,0.0
buy,7.040000000000001,40,281.6,277152.4299999999,0.0,0.0
sell,7.360000000000001,-39368,283443.2,289750.1899999999,0.0,6305.280000000017
buy,7.04,41116,289456.64,283171.6299999999,0.0,0.0
buy,6.88,42,288.96,283171.62999999983,0.0,0.0
sell,7.36,-41158,289745.60000000003,302927.46999999986,0.0,13177.279999999982
buy,7.52,40242,302619.83999999997,302927.46999999986,0.0,0.0
buy,7.519999999999999,40,300.79999999999995,302927.46999999986,0.0,0.0
sell,8.32,-40282,302920.63999999996,335153.0699999999,0.0,32225.600000000064
buy,8.48,39483,334815.84,335153.0699999999,0.0,0.0
buy,8.16,41,334.56,341490.0299999999,0.0,0.0
sell,8.64,-39524,335150.4,341490.0299999999,0.0,6336.96000000002
buy,9.12,37406,341142.72,341490.0299999999,0.0,0.0
sell,9.4,-37406,341142.72,351963.70999999996,0.0,10473.680000000042
buy,9.8,35878,351604.4,380666.1099999999,0.0,0.0
sell,10.6,-35878,351604.4,380666.1099999999,0.0,28702.39999999996
buy,10.0,38028,380280.0,395877.30999999994,0.0,0.0
sell,10.4,-38028,380280.0,395877.30999999994,0.0,15211.200000000013
buy,10.0,39548,395480.0,403786.9099999999,0.0,0.0
sell,10.2,-39548,395480.0,403786.9099999999,0.0,7909.599999999972
buy,10.4,38786,403374.4,411544.10999999987,0.0,0.0
sell,10.6,-38786,403374.4,411544.10999999987,0.0,7757.1999999999725
buy,10.2,40307,411131.39999999997,403482.7099999999,0.0,0.0
buy,10.0,41,410.0,403482.7099999999,0.0,0.0
sell,9.4,-40348,411541.4,379273.91,0.0,-32270.19999999998
buy,8.4,45106,378890.4,388295.1099999999,0.0,0.0
buy,8.2,46,377.2,370252.7099999999,0.0,0.0
sell,8.6,-45152,379267.60000000003,388313.5099999999,0.0,9039.599999999931
buy,8.2,47307,387917.39999999997,416697.70999999996,0.0,0.0
sell,8.8,-47307,387917.39999999997,416697.70999999996,0.0,28384.200000000066
buy,9.2,45247,416272.39999999997,416697.70999999996,0.0,0.0
buy,9.0,47,423.0,398589.51,0.0,0.0
sell,8.8,-45294,416695.39999999997,398589.51,0.0,-18108.19999999995
buy,9.2,43281,398185.19999999995,415901.91000000003,0.0,0.0
sell,9.6,-43281,398185.19999999995,415901.91000000003,0.0,17312.400000000016
buy,9.6,43279,415478.39999999997,407246.1100000001,0.0,0.0
buy,9.4,45,423.0,415910.91000000003,0.0,0.0
sell,10.2,-43324,415901.39999999997,441905.31000000006,0.0,26003.400000000023
buy,9.6,45985,441456.0,432708.31000000006,0.0,0.0
sell,9.6,-45985,441456.0,441905.31000000006,0.0,0.0
buy,9.4,46964,441461.60000000003,423119.71,0.0,0.0
buy,9.0,49,441.0,441924.91000000003,0.0,0.0
sell,9.4,-47013,441902.6000000001,441924.91000000003,0.0,19.59999999994343
buy,9.4,46966,441480.4,441924.91000000003,0.0,0.0
buy,9.2,48,441.59999999999997,423128.91000000003,0.0,0.0
sell,8.8,-47014,441922.0,413726.1100000001,0.0,-28198.799999999956
buy,9.0,45923,413307.0,413726.1100000001,0.0,0.0
sell,9.2,-45923,413307.0,422910.7100000001,0.0,9184.599999999968
buy,9.0,46943,422487.0,422910.7100000001,0.0,0.0
buy,9.0,47,423.0,413512.71000000014,0.0,0.0
sell,8.6,-46990,422910.0,404114.7100000001,0.0,-18796.00000000002
buy,8.0,50463,403704.0,414207.31000000006,0.0,0.0
buy,8.0,51,408.0,414217.51000000007,0.0,0.0
sell,8.2,-50514,404112.0,414217.51000000007,0.0,10102.799999999965
buy,8.2,50463,413796.6,414217.51000000007,0.0,0.0
buy,8.0,52,416.0,404124.9100000001,0.0,0.0
sell,8.2,-50515,414212.60000000003,414227.9100000001,0.0,10.399999999950262
buy,7.92,52249,413812.08,410047.99000000005,0.0,0.0
buy,7.28,57,414.96000000000004,380788.55000000005,0.0,0.0
sell,7.36,-52306,414227.04000000004,384973.0300000001,0.0,-29254.880000000034
buy,7.36,52253,384582.08,380792.7900000001,0.0,0.0
buy,7.28,53,385.84000000000003,380792.79000000004,0.0,0.0
sell,7.36,-52306,384967.92000000004,384977.27,0.0,4.23999999996126
buy,7.12,54015,384586.8,389298.47000000003,0.0,0.0
sell,7.36,-54015,384586.8,397940.87000000005,0.0,12963.600000000011
buy,7.28,54607,397538.96,393572.31000000006,0.0,0.0
buy,7.2,55,396.0,376080.47000000003,0.0,0.0
sell,6.8,-54662,397934.96,371707.51000000007,0.0,-26233.36000000001
buy,6.64,55924,371335.36,380655.3500000001,0.0,0.0
buy,6.64,55,365.2,367229.19000000006,0.0,0.0
buy,6.32,1,6.32,353794.2300000001,0.0,0.0
sell,5.92,-55980,371706.88,331402.23000000004,0.0,-40305.28
buy,6.4799999999999995,51091,331069.68,335489.51,0.0,0.0
buy,6.4,51,326.40000000000003,319132.23000000004,0.0,0.0
sell,6.400000000000001,-51142,331396.08,327314.95000000007,0.0,-4087.2799999999966
buy,6.32,51738,326984.16000000003,319036.87000000005,0.0,0.0
buy,6.16,53,326.48,319036.8700000001,0.0,0.0
sell,5.84,-51791,327310.64,302463.75000000006,0.0,-24851.2
buy,5.68,53197,302158.95999999996,306719.51000000007,0.0,0.0
buy,5.6,54,302.4,298207.99000000005,0.0,0.0
sell,5.6,-53251,302461.36,298207.99000000005,0.0,-4255.760000000018
buy,5.44,54762,297905.28,302588.95,0.0,0.0
sell,5.68,-54762,297905.28,311350.87,0.0,13142.879999999963
buy,5.5200000000000005,56347,311035.44,311350.87,0.0,0.0
sell,5.84,-56347,311035.44,329381.91000000003,0.0,18031.040000000015
buy,5.840000000000001,56344,329048.96,333889.43,0.0,0.0
sell,6.32,-56344,329048.96,356427.0300000001,0.0,27045.120000000024
buy,6.48,54949,356069.52,356427.0300000001,0.0,0.0
buy,6.4,55,352.0,343230.4700000001,0.0,0.0
sell,6.4,-55004,356421.52,352031.1100000001,0.0,-4395.9199999999755
buy,6.640000000000001,52963,351674.32,356268.1500000001,0.0,0.0
buy,6.559999999999999,54,354.23999999999995,343552.71000000014,0.0,0.0
sell,6.24,-53017,352028.56,330828.6300000001,0.0,-21202.480000000003
buy,6.08,54358,330496.64,313434.0700000001,0.0,0.0
buy,5.76,57,328.32,309080.8700000001,0.0,0.0
sell,5.92,-54415,330824.96,322140.4700000001,0.0,-8688.160000000018
buy,5.84,55105,321813.2,317732.07000000007,0.0,0.0
buy,5.2,62,322.40000000000003,291286.63000000006,0.0,0.0
sell,6.08,-55167,322135.60000000003,335420.23000000004,0.0,13279.759999999967
buy,6.56,51080,335084.8,327247.43000000005,0.0,0.0
sell,6.4,-51080,335084.8,327247.43000000005,0.0,-8172.799999999962
buy,5.84,55979,326917.36,309334.15,0.0,0.0
buy,5.52,59,325.67999999999995,322783.2700000001,0.0,0.0
sell,5.76,-56038,327243.04,322783.2700000001,0.0,-4464.160000000001
buy,5.599999999999999,57582,322459.19999999995,304357.03000000014,0.0,0.0
buy,5.28,61,322.08000000000004,304357.03000000014,0.0,0.0
sell,5.28,-57643,322781.27999999997,304357.03000000014,0.0,-18426.23999999995
buy,5.44,55892,304052.48000000004,313299.75000000006,0.0,0.0
sell,5.599999999999999,-55892,304052.48000000004,313299.7500000001,0.0,8942.719999999958
buy,5.28,59277,312982.56,322784.0700000001,0.0,0.0
sell,5.44,-59277,312982.56,322784.0700000001,0.0,9484.320000000009
buy,5.84,55216,322461.44,318366.7900000001,0.0,0.0
buy,5.76,55,316.8,313945.1100000001,0.0,0.0
buy,5.68,1,5.68,327210.39000000013,0.0,0.0
sell,5.92,-55272,322783.92,327210.39000000013,0.0,4426.320000000025
buy,6.0,54480,326880.0,331568.79000000015,0.0,0.0
sell,6.24,-54480,326880.0,340285.59000000014,0.0,13075.200000000012
buy,6.160000000000001,55185,339939.60000000003,353529.9900000001,0.0,0.0
sell,6.4,-55185,339939.60000000003,353529.99000000017,0.0,13244.400000000012
buy,6.24,56598,353171.52,353529.99000000017,0.0,0.0
buy,5.84,61,356.24,335423.5100000001,0.0,0.0
sell,5.919999999999999,-56659,353527.76,335423.5100000002,0.0,-18106.48
buy,5.76,58175,335088.0,344731.5100000002,0.0,0.0
buy,5.76,58,334.08,340082.15000000014,0.0,0.0
sell,6.08,-58233,335422.08,354058.0700000001,0.0,18634.559999999965
buy,5.92,59747,353702.24,349278.3100000001,0.0,0.0
buy,5.84,60,350.4,358847.4300000001,0.0,0.0
sell,6.08,-59807,354052.64,363631.99000000017,0.0,9573.920000000016
buy,6.0,60544,363264.0,363631.99000000017,0.0,0.0
sell,6.08,-60544,363264.0,368475.5100000002,0.0,4843.520000000004
buy,5.92,62180,368105.6,363501.1100000002,0.0,0.0
buy,5.84,63,367.92,348562.7900000002,0.0,0.0
sell,6.08,-62243,368473.51999999996,378439.4300000002,0.0,9963.920000000051
buy,5.92,63861,378057.12,373330.5500000002,0.0,0.0
buy,5.84,65,379.59999999999997,363102.39000000025,0.0,0.0
sell,5.92,-63926,378436.72,378444.6300000003,0.0,5.200000000046494
buy,5.68,66561,378066.48,378444.6300000003,0.0,0.0
sell,6.0,-66561,378066.48,399744.1500000003,0.0,21299.52000000002
buy,5.84,68380,399339.2,399744.1500000003,0.0,0.0
sell,6.08,-68380,399339.2,416155.3500000003,0.0,16411.200000000015
buy,6.8,61138,415738.39999999997,406373.27000000037,0.0,0.0
buy,6.64,62,411.68,406373.27000000037,0.0,0.0
sell,7.04,-61200,416150.07999999996,430853.27000000037,0.0,14697.920000000046
buy,6.88,62561,430419.68,430853.27000000037,0.0,0.0
buy,6.64,65,431.59999999999997,410828.5500000004,0.0,0.0
sell,6.8,-62626,430851.27999999997,425858.7900000004,0.0,-4994.479999999981
buy,6.64,64071,425431.44,420733.11000000034,0.0,0.0
sell,6.8,-64071,425431.44,436110.1500000004,0.0,10251.36000000001
buy,7.52,57935,435671.19999999995,440744.9500000004,0.0,0.0
buy,7.44,58,431.52000000000004,412917.59000000043,0.0,0.0
buy,7.12,1,7.12,412917.59000000043,0.0,0.0
sell,7.12,-57994,436109.83999999997,412917.59000000043,0.0,-23192.559999999947
buy,6.96,59267,412498.32,427141.67000000045,0.0,0.0
sell,7.2,-59267,412498.32,427141.67000000045,0.0,14224.080000000013
buy,7.12,59931,426708.72000000003,431936.15000000043,0.0,0.0
sell,7.36,-59931,426708.72000000003,441525.11000000045,0.0,14383.440000000013
buy,7.680000000000001,57432,441077.76,446119.67000000045,0.0,0.0
buy,7.68,58,445.44,450723.5100000004,0.0,0.0
sell,8.2,-57490,441523.2,471419.9100000004,0.0,29894.799999999923
buy,8.2,57432,470942.39999999997,455338.9500000004,0.0,0.0
buy,7.92,60,475.2,455338.9500000004,0.0,0.0
sell,8.6,-57492,471417.6,494433.51000000036,0.0,23013.59999999999
buy,8.4,58802,493936.80000000005,470912.7100000003,0.0,0.0
buy,8.0,62,496.0,494458.31000000035,0.0,0.0
sell,8.4,-58864,494432.8000000001,494458.31000000035,0.0,24.799999999931003
buy,8.2,60239,493959.79999999993,494458.31000000035,0.0,0.0
buy,8.4,59,495.6,506506.11000000045,0.0,0.0
sell,8.6,-60298,494455.3999999999,518565.7100000004,0.0,24107.400000000085
buy,8.4,61672,518044.80000000005,518565.7100000004,0.0,0.0
buy,8.0,65,520.0,493896.9100000004,0.0,0.0
sell,8.2,-61737,518564.80000000005,506244.31000000035,0.0,-12321.400000000061
buy,8.0,63217,505736.0,506244.31000000035,0.0,0.0
buy,7.68,66,506.88,501202.7900000003,0.0,0.0
sell,7.92,-63283,506242.88,501202.7900000003,0.0,-5041.519999999992
buy,8.0,62587,500696.0,513720.1900000003,0.0,0.0
sell,8.2,-62587,500696.0,513720.1900000003,0.0,12517.399999999956
buy,8.0,64150,513200.0,508588.1900000003,0.0,0.0
buy,7.76,66,512.16,508598.7500000003,0.0,0.0
buy,8.0,1,8.0,503461.3100000003,0.0,0.0
sell,7.6,-64217,513720.16,488049.23000000033,0.0,-25670.95999999998
buy,7.36,66244,487555.84,488049.23000000033,0.0,0.0
buy,7.36,66,485.76000000000005,472134.8300000003,0.0,0.0
buy,7.12,1,7.12,482744.5900000003,0.0,0.0
sell,7.52,-66311,488048.72000000003,498659.2300000003,0.0,10609.999999999936
buy,7.36,67684,498154.24000000005,509488.6700000002,0.0,0.0
buy,7.36,68,500.48,504079.39000000025,0.0,0.0
sell,7.44,-67752,498654.72000000003,504079.3900000003,0.0,5420.160000000004
buy,7.44,67684,503568.96,509494.1100000003,0.0,0.0
sell,8.0,-67684,503568.96,541982.4300000003,0.0,37903.03999999997
buy,8.0,67680,541440.0,541982.4300000003,0.0,0.0
buy,7.759999999999999,69,535.4399999999999,525739.2300000003,0.0,0.0
sell,8.2,-67749,541975.44,555548.7900000003,0.0,13566.360000000013
buy,7.919999999999999,70074,554986.08,555548.7900000003,0.0,0.0
buy,7.760000000000001,72,558.72,575201.1900000003,0.0,0.0
sell,8.2,-70146,555544.7999999999,575201.1900000003,0.0,19652.40000000001
buy,8.6,66817,574626.2,548474.3900000002,0.0,0.0
buy,8.2,70,574.0,548474.3900000002,0.0,0.0
sell,8.8,-66887,575200.2,588606.5900000003,0.0,13405.400000000067
buy,8.4,70002,588016.8,588606.5900000003,0.0,0.0
buy,8.2,71,582.1999999999999,616649.9900000003,0.0,0.0
sell,8.8,-70073,588599.0,616649.9900000003,0.0,28043.400000000056
buy,8.4,73337,616030.8,631317.3900000002,0.0,0.0
sell,8.6,-73337,616030.8,631317.3900000002,0.0,14667.399999999949
buy,8.4,75081,630680.4,616301.1900000002,0.0,0.0
buy,8.2,77,631.4,616301.1900000002,0.0,0.0
sell,8.8,-75158,631311.7999999999,661395.9900000002,0.0,30078.600000000068
buy,8.4,78658,660727.2000000001,645664.3900000001,0.0,0.0
buy,8.2,81,664.1999999999999,645664.3900000001,0.0,0.0
sell,8.8,-78739,661391.4000000001,692907.7900000003,0.0,31511.799999999974
buy,8.6,80490,692214.0,676809.7900000003,0.0,0.0
sell,8.6,-80490,692214.0,692907.7900000003,0.0,0.0
buy,8.4,82406,692210.4,692907.7900000003,0.0,0.0
buy,8.56,81,693.36,714341.4500000003,0.0,0.0
sell,9.07,-82487,692903.76,748161.1200000002,0.0,55253.329999999965
buy,10.22,73132,747409.04,730609.4400000002,0.0,0.0
buy,9.98,75,748.5,701326.6400000002,0.0,0.0
sell,9.68,-73207,748157.54,708647.3400000002,0.0,-39513.78000000008
buy,9.68,73134,707937.12,702796.6200000002,0.0,0.0
buy,9.33,76,709.08,687443.0400000003,0.0,0.0
sell,9.33,-73210,708646.2,683050.4400000002,0.0,-25596.89999999998
buy,9.02,75650,682363.0,690615.4400000001,0.0,0.0
buy,8.0,85,680.0,671019.5400000002,0.0,0.0
sell,8.86,-75735,683043.0,671019.5400000002,0.0,-12030.90000000003
buy,9.26,72391,670340.66,676086.9100000001,0.0,0.0
buy,9.09,74,672.66,652915.8700000001,0.0,0.0
sell,8.78,-72465,671013.3200000001,636248.92,0.0,-34770.62000000013
buy,8.53,74515,635612.95,654877.67,0.0,0.0
